name,age,vintage,vol,ml,price
"Glenfarclas, Original BottlingQuarter Cask",25,,42.40%,700,309 €June 2019
"Glenfarclas, Original BottlingCollector Series I b.2013One of 1444 Bottles (Cask 4194 4195)",47,1966,50.50%,700,1227 €June 2019
"Glenfarclas, Original BottlingOne of 227 Bottles",21,,47.90%,700,101 €May 2019
"Glenfarclas, Original Bottling b.2011One of 672 Bottles",9,2002,56.10%,700,139 €May 2019
"Glenfarclas, Original Bottling",15,,57.00%,750,881 €March 2014
"Glenfarclas, Original BottlingHeritage b.2006",11,1995,45.00%,700,76 €May 2019
"Glenfarclas, Original Bottling Miniature",,1988,43.00%,50,62 €June 2019
"Glenfarclas, Original BottlingThe Family Casks Wooden Box b.2007One of 121 Bottles (Cask 3185)",38,1969,56.50%,700,1055 €October 2015
"Glenfarclas, Original Bottling b.1998One of 1200 Bottles",20,1978,43.00%,700,150 €November 2012
"Glenfarclas, Original BottlingFamily CaskOne of 633 Bottles (Cask 3826)",,1987,53.20%,700,276 €June 2018
"Glenfarclas, Original BottlingT.S.M.C Special Selection",,,50.20%,700,136 €June 2019
"Glenfarclas, Original BottlingChristmas Single Highland Malt b.2004One of 690 Bottles (Cask 11064)",24,1980,46.00%,700,282 €October 2018
"Glenfarclas, Original BottlingFamily Cask b.2014One of 453 Bottles (Cask 1259)",60,1954,46.70%,700,3150 €February 2019
"Glenfarclas, Original BottlingFamily Cask b.2010One of 459 Bottles (Cask 5095)",20,1990,56.50%,700,443 €November 2016
"Glenfarclas, Original BottlingPremium Edition b.2008One of 3600 Bottles (Cask 29)",42,1966,46.00%,700,86 €November 2018
"Glenfarclas, Original BottlingFamily Cask b.2013One of 398 Bottles (Cask 2353)",57,1956,46.60%,700,3210 €June 2019
"Glenfarclas, Original BottlingFamily Cask b.2017One of 581 Bottles (Cask 13055)",28,1989,52.40%,700,382 €April 2019
"Glenfarclas, Original BottlingFamily Cask b.2018One of 597 Bottles (Cask 9468)",28,1990,57.10%,700,436 €March 2019
"Glenfarclas, Original BottlingFamily Cask b.2014One of 289 Bottles (Cask 4004)",36,1978,41.30%,700,615 €March 2019
"Glenfarclas, Original BottlingKaleu´s Own b.2009One of 315 Bottles (Cask 1372)",12,1997,54.80%,700,57 €May 2016
"Glenfarclas, Original Bottling Miniature b.2011(Cask 1674)",58,1953,47.20%,50,234 €May 2019
"Glenfarclas, Original BottlingChristmas Malt b.2010One of 1560 Bottles (Cask 8366)",14,1996,46.00%,700,70 €December 2017
"Glenfarclas, Original BottlingCognac Cask b.2010One of 732 Bottles (Cask 6543 6544 6545)",43,1967,40.70%,700,793 €November 2018
"Glenfarclas, Original Bottling178th Anniversary",,,48.80%,700,92 €September 2018
"Glenfarclas, Original BottlingFamily Cask b.2015One of 604 Bottles (Cask 4711)",25,1990,52.40%,700,248 €July 2018
"Glenfarclas, Original Bottling b.2007",15,1992,43.00%,700,67 €June 2019
"Glenfarclas, Original Bottling Miniature",40,,46.00%,50,52 €April 2019
"Glenfarclas, Original BottlingSimon Brown b.2008",38,1970,46.00%,700,358 €April 2019
"Glenfarclas, Original Bottling b.2009One of 318 Bottles",41,1968,49.70%,700,1115 €March 2019
"Glenfarclas, Original BottlingFamily Reserve b.2009One of 3600 Bottles (Cask 1771)",15,1994,46.00%,700,126 €November 2017
"Glenfarclas, Original Bottling b.1999(Cask 12836)",10,1989,54.50%,700,240 €September 2018
"Glenfarclas, Original BottlingThe Family Malt Collection",,1990,43.00%,700,78 €June 2019
"Glenfarclas, Original BottlingSingle Cask b.2015One of 621 Bottles (Cask 13027)",26,1989,54.40%,700,302 €June 2019
"Glenfarclas, Original BottlingFamily CaskOne of 131 Bottles (Cask 3051)",,1961,48.00%,700,2268 €February 2019
"Glenfarclas, Original BottlingTigers Finest Selection b.2016One of 640 Bottles (Cask 618)",10,2006,60.30%,700,216 €June 2019
"Glenfarclas, Original BottlingSherry CaskOne of 666 Bottles",,2004,66.60%,700,88 €January 2019
"Glenfarclas, Original BottlingFamily Cask b.2014One of 495 Bottles (Cask r1)",41,1973,41.60%,700,1049 €June 2019
"Glenfarclas, Original BottlingSecuRo Cap",8,,40.00%,750,565 €September 2017
"Glenfarclas, Original BottlingDistillery ExclusiveOne of 647 Bottles (Cask 89)",,2003,58.00%,700,179 €June 2019
"Glenfarclas, Original BottlingThe John Grant",6,,40.00%,750,125 €October 2018
"Glenfarclas, Original Bottling",25,,43.00%,700,112 €June 2019
"Glenfarclas, Original BottlingChristmas Single Malt b.2013One of 704 Bottles (Cask 11065 11073)",33,1980,48.10%,700,282 €November 2017
"Glenfarclas, Original Bottling",10,,40.00%,3000,259 €June 2019
"Glenfarclas, Original Bottling b.2010(Cask 9589)",20,1990,56.80%,700,107 €June 2019
"Glenfarclas, Original BottlingFamily Cask b.2013(Cask 3944)",20,1993,56.40%,700,247 €June 2019
"Glenfarclas, Original BottlingSingle Cask b.2015One of 296 Bottles (Cask 1409)",35,1980,47.80%,700,524 €June 2017
"Glenfarclas, Original BottlingCask Strength b.2016One of 333 Bottles (Cask 748 749)",38,1978,43.00%,700,433 €April 2019
"Glenfarclas, Original Bottling b.2012",9,2003,46.00%,700,58 €March 2019
"Glenfarclas, Original Bottling b.2016One of 278 Bottles (Cask 38289)",12,2004,59.30%,700,56 €July 2018
"Glenfarclas, Original BottlingFamily CaskOne of 629 Bottles (Cask 2950)",,1994,57.90%,700,201 €January 2019
"Glenfarclas, Original BottlingPremium Edition b.2007One of 2400 Bottles (Cask 9247 9248 9249)",17,1990,43.00%,700,146 €May 2019
"Glenfarclas, Original BottlingMagnus Platform",30,,43.00%,700,362 €November 2018
"Glenfarclas, Original BottlingPremium Edition b.2013One of 566 Bottles (Cask 7073)",14,1999,59.10%,700,91 €December 2018
"Glenfarclas, Original BottlingScottish ClassicOne of 600 Bottles",40,,43.00%,700,2500 €August 2018
"Glenfarclas, Original Bottling",5,,43.00%,750,217 €April 2019
"Glenfarclas, Original Bottling2014 Edition Wooden Box b.2014",40,,46.10%,700,862 €September 2018
"Glenfarclas, Original BottlingFamily Cask b.2017One of 640 Bottles (Cask 3633)",17,2000,56.90%,700,172 €August 2018
"Glenfarclas, Original Bottling Miniature",10,,40.00%,50,30 €September 2018
"Glenfarclas, Original BottlingChristmas Edition b.2015One of 1200 Bottles (Cask 10276 10277 10283 10285)",24,1991,46.00%,700,95 €May 2019
"Glenfarclas, Original BottlingCask Strength",,1980,58.70%,700,267 €February 2015
"Glenfarclas, Original BottlingFamily Cask b.2017One of 448 Bottles (Cask 1579)",23,1994,53.00%,700,380 €August 2018
"Glenfarclas, Original BottlingPremium Edition b.2004One of 588 Bottles (Cask 133)",23,1981,50.10%,700,323 €December 2018
"Glenfarclas, Original BottlingStock Reserve  Decanter b.2000One of 204 Bottles (Cask 684)",32,1968,54.20%,700,1184 €October 2018
"Glenfarclas, Original BottlingKaleu´s Own b.2009One of 256 Bottles (Cask 2116)",20,1989,58.50%,700,104 €December 2016
"Glenfarclas, Original BottlingThe Family Casks Strong Box b.2010One of 440 Bottles (Cask 4362)",45,1965,51.90%,700,1975 €June 2019
"Glenfarclas, Original Bottling b.2000One of 1246 Bottles",32,1968,43.00%,700,795 €August 2018
"Glenfarclas, Original BottlingVintage b.2014",20,1994,43.00%,700,82 €May 2019
"Glenfarclas, Original BottlingFamily Cask b.2007One of 406 Bottles (Cask 444)",53,1954,52.60%,700,4941 €December 2018
"Glenfarclas, Original Bottling180th Anniversary",,,59.70%,700,160 €June 2019
"Glenfarclas, Original BottlingCollector Series VI b.2016One of 1500 Bottles",40,1976,43.70%,700,948 €May 2019
"Glenfarclas, Original Bottling",21,,43.00%,700,61 €June 2019
"Glenfarclas, Original Bottling Wooden Box",30,,43.00%,700,290 €June 2019
"Glenfarclas, Original Bottling b.1999One of 196 Bottles (Cask 2673)",30,1969,58.80%,700,325 €January 2015
"Glenfarclas, Original BottlingFamily Cask b.2017One of 614 Bottles (Cask 862)",25,1992,59.00%,700,247 €June 2019
"Glenfarclas, Original BottlingFamily Cask b.2012One of 333 Bottles (Cask 1448)",9,2003,57.50%,700,296 €December 2018
"Glenfarclas, Original Bottling b.2015(Cask 1477)",14,2001,52.80%,700,65 €November 2018
"Glenfarclas, Original BottlingSingle Cask Bottling Wooden Box b.2004One of 860 Bottles (Cask 5621)",13,1991,46.00%,700,180 €September 2016
"Glenfarclas, Original Bottling b.2002One of 574 Bottles",22,1980,53.00%,700,342 €May 2019
"Glenfarclas, Original BottlingFamily Cask b.2017One of 523 Bottles (Cask 1606)",36,1981,54.60%,700,382 €August 2018
"Glenfarclas, Original BottlingSherry Cask b.2002One of 124 Bottles (Cask 4793)",29,1973,46.00%,700,455 €January 2019
"Glenfarclas, Original BottlingFamily Cask b.2012One of 138 Bottles (Cask 3247)",50,1962,40.90%,700,2394 €February 2019
"Glenfarclas, Original BottlingThe Family Casks Wooden Box b.2006One of 166 Bottles (Cask 2645)",44,1962,54.80%,700,2256 €June 2018
"Glenfarclas, Original BottlingFamily Cask b.2017One of 615 Bottles (Cask 396)",17,2000,60.10%,700,250 €January 2019
"Glenfarclas, Original BottlingFamily Cask b.2011One of 194 Bottles (Cask 175)",48,1963,50.80%,750,1770 €May 2019
"Glenfarclas, Original BottlingThe Spirit of Independence b.1994One of 1200 Bottles",20,1974,43.00%,700,439 €March 2019
"Glenfarclas, Original BottlingCask Strength b.2002One of 375 Bottles",23,1979,51.70%,700,425 €December 2018
"Glenfarclas, Original BottlingXV Squadron RAF",15,,46.00%,700,166 €April 2016
"Glenfarclas, Original BottlingFamily Cask b.2014One of 587 Bottles (Cask 5850)",22,1992,50.90%,700,259 €June 2019
"Glenfarclas, Original BottlingPort Pipes Edition Wooden Box",,1981,56.70%,700,335 €June 2018
"Glenfarclas, Original BottlingChristmas Edition b.2006One of 324 Bottles (Cask 6551)",40,1966,51.20%,700,708 €October 2018
"Glenfarclas, Original BottlingSingle Sherry Cask b.2000One of 261 Bottles (Cask 2016)",30,1970,49.30%,700,745 €January 2019
"Glenfarclas, Original BottlingThe Family Casks Wooden Box b.2007One of 459 Bottles (Cask 140)",36,1971,57.10%,700,2016 €February 2019
"Glenfarclas, Original BottlingThe Family Casks b.2012One of 638 Bottles (Cask 6639)",17,1995,53.50%,700,405 €December 2013
"Glenfarclas, Original BottlingPure Malt",8,,40.00%,750,126 €May 2019
"Glenfarclas, Original BottlingSherry Cask b.2015",22,1993,46.00%,700,108 €April 2018
"Glenfarclas, Original BottlingSingle Cask b.2001One of 602 Bottles (Cask 3540)",29,1972,51.20%,700,542 €April 2018
"Glenfarclas, Original BottlingThe Family Casks b.2010One of 145 Bottles (Cask 3187)",41,1969,56.20%,700,1262 €March 2019
"Glenfarclas, Original BottlingFamily Cask b.2010One of 470 Bottles",19,1991,56.90%,700,717 €December 2017
"Glenfarclas, Original BottlingPremium Edition b.2008",12,1996,46.00%,700,71 €March 2019
"Glenfarclas, Original BottlingCask Strength b.1999One of 1800 Bottles",21,1978,60.30%,700,327 €March 2019
"Glenfarclas, Original Bottling b.2015One of 1606 Bottles (Cask 1869 1912 1911)",9,2006,61.40%,700,58 €June 2019
"Glenfarclas, Original Bottling Wooden Box b.1999",19,1980,43.00%,700,236 €October 2017
"Glenfarclas, Original BottlingSpecial Vintage Small Batch b.2013One of 2520 Bottles (Cask 1112)",9,2004,46.00%,700,85 €September 2017
"Glenfarclas, Original BottlingCask Strength",,1979,57.10%,700,269 €March 2019
"Glenfarclas, Original BottlingFamily Cask b.2014One of 220 Bottles (Cask 5040)",39,1975,53.10%,700,1061 €November 2018
"Glenfarclas, Original Bottling b.1977",5,1972,40.00%,750,280 €November 2012
"Glenfarclas, Original BottlingFamily Cask b.2007One of 595 Bottles (Cask 3111)",31,1976,49.40%,700,1241 €June 2019
"Glenfarclas, Original Bottling b.2016One of 1200 Bottles (Cask 6862 6863 6864 6885)",21,1995,46.00%,700,178 €February 2019
"Glenfarclas, Original BottlingChristmas Day b.2001One of 96 Bottles",42,1959,46.00%,700,1974 €October 2018
"Glenfarclas, Original Bottling Miniature",,1988,43.00%,50,62 €June 2019
"Glenfarclas, Original BottlingVintage Selection b.2003One of 215 Bottles (Cask 2899)",34,1969,41.10%,700,1028 €May 2018
"Glenfarclas, Original BottlingChristmas Edition b.2015(Cask 7145)",27,1988,46.00%,700,118 €July 2018
"Glenfarclas, Original BottlingCask Strength b.2003One of 307 Bottles (Cask 5051)",14,1989,58.70%,700,151 €December 2018
"Glenfarclas, Original BottlingFamily Cask b.2017One of 220 Bottles (Cask 8797)",38,1979,47.90%,700,411 €August 2018
"Glenfarclas, Original BottlingFamily Cask b.2014One of 189 Bottles (Cask 746)",36,1978,46.20%,700,474 €November 2018
"Glenfarclas, Original BottlingFamily Cask b.2010One of 459 Bottles (Cask 5095)",20,1990,56.50%,700,443 €November 2016
"Glenfarclas, Original Bottling2018 Release b.2018One of 3000 Bottles (Cask 7197 / 7209)",28,1990,54.70%,700,185 €June 2019
"Glenfarclas, Original BottlingLimited Rare Bottling b.2005One of 1800 Bottles",15,1990,43.00%,700,105 €December 2018
"Glenfarclas, Original Bottling b.2000",26,1974,43.00%,700,272 €October 2014
"Glenfarclas, Original BottlingFamily Cask Wooden BoxOne of 415 Bottles (Cask 4717)",,1964,53.10%,700,1427 €July 2018
"Glenfarclas, Original BottlingFamily Cask b.2007One of 545 Bottles (Cask 2211)",52,1955,46.10%,700,2332 €April 2018
"Glenfarclas, Original BottlingSingle Cask b.2001One of 220 Bottles (Cask 1369)",33,1968,48.00%,700,964 €July 2017
"Glenfarclas, Original Bottling105 Cask Strength",20,,60.00%,700,247 €June 2019
"Glenfarclas, Original BottlingChristmas Edition b.2010One of 1350 Bottles",19,1991,46.00%,700,323 €November 2017
"Glenfarclas, Original Bottling",18,,43.00%,1000,68 €June 2019
"Glenfarclas, Original Bottling10th Anniversary b.2015One of 614 Bottles (Cask 4710)",25,1990,54.00%,700,345 €September 2018
"Glenfarclas, Original Bottling",30,,43.00%,700,278 €June 2019
"Glenfarclas, Original BottlingSingle Cask Wooden Box b.2004One of 748 Bottles",30,1974,54.50%,700,562 €November 2018
"Glenfarclas, Original BottlingFamily Cask b.2014One of 630 Bottles (Cask 7636)",16,1998,59.20%,700,160 €March 2019
"Glenfarclas, Original BottlingChristmas Edition b.2015One of 1200 Bottles (Cask 10276 10277 10283 10285)",24,1991,46.00%,700,95 €May 2019
"Glenfarclas, Original BottlingSherry CaskOne of 666 Bottles",,2004,66.60%,700,88 €January 2019
"Glenfarclas, Original BottlingFamily Cask b.2012One of 167 Bottles (Cask 2062)",54,1958,43.70%,700,3694 €September 2018
"Glenfarclas, Original BottlingFamily Cask b.2011One of 264 Bottles (Cask 6030)",27,1984,51.00%,700,2295 €April 2019
"Glenfarclas, Original BottlingChristmas Single Malt b.2013One of 704 Bottles (Cask 11065 11073)",33,1980,48.10%,700,282 €November 2017
"Glenfarclas, Original BottlingFamily Cask b.2014One of 502 Bottles (Cask 4196)",48,1966,51.60%,700,1255 €August 2018
"Glenfarclas, Original Bottling b.2006One of 299 Bottles (Cask 2996)",12,1994,57.00%,700,190 €August 2018
"Glenfarclas, Original BottlingFamily Reserve b.2005One of 760 Bottles (Cask 2919)",19,1986,49.00%,700,244 €August 2018
"Glenfarclas, Original Bottling b.1999One of 2732 Bottles",25,1974,43.00%,700,607 €May 2019
"Glenfarclas, Original BottlingCask Strength b.1995One of 255 Bottles (Cask 5942)",24,1971,57.10%,700,856 €November 2017
"Glenfarclas, Original BottlingThe John Grant",6,,40.00%,750,125 €October 2018
"Glenfarclas, Original BottlingFamily Cask b.2017One of 565 Bottles (Cask 7458)",18,1999,54.50%,700,184 €August 2018
"Glenfarclas, Original BottlingVintage Selection b.2002One of 295 Bottles (Cask 2019)",32,1970,50.10%,700,664 €May 2019
"Glenfarclas, Original BottlingThe Family Casks Wooden Box b.2006One of 166 Bottles (Cask 2645)",44,1962,54.80%,700,2256 €June 2018
"Glenfarclas, Original Bottling b.2003One of 308 Bottles (Cask 2823)",18,1985,48.50%,700,251 €June 2018
"Glenfarclas, Original Bottling105 Cask Strength",20,,60.00%,700,247 €June 2019
"Glenfarclas, Original BottlingChristmas Edition b.2010One of 1350 Bottles",19,1991,46.00%,700,323 €November 2017
"Glenfarclas, Original Bottling b.2010(Cask 9589)",20,1990,56.80%,700,107 €June 2019
"Glenfarclas, Original BottlingFamily Cask b.2011One of 135 Bottles (Cask 2648 /)",49,1962,49.20%,700,2032 €September 2018
"Glenfarclas, Original BottlingFamily Cask b.2007One of 420 Bottles (Cask 4098)",44,1963,56.70%,700,1708 €July 2018
"Glenfarclas, Original BottlingMovember Release b.2011",9,2002,53.00%,700,105 €June 2019
"Glenfarclas, Original BottlingThe Family Casks Wooden Box b.2012One of 650 Bottles (Cask 6612)",17,1995,52.50%,700,175 €October 2018
"Glenfarclas, Original BottlingStock Reserve  Decanter b.2001One of 190 Bottles (Cask 1366)",32,,49.38%,700,711 €December 2016
"Glenfarclas, Original BottlingChristmas Edition b.2015(Cask 7145)",27,1988,46.00%,700,118 €July 2018
"Glenfarclas, Original BottlingPremium Edition b.2004One of 588 Bottles (Cask 133)",23,1981,50.10%,700,323 €December 2018
"Glenfarclas, Original BottlingDistillery Exclusive b.2017One of 599 Bottles",13,2004,57.50%,700,123 €June 2019
"Glenfarclas, Original BottlingFamily Cask b.2011One of 461 Bottles (Cask 4186)",45,1966,51.10%,700,1852 €June 2019
"Glenfarclas, Original BottlingFamily Cask b.2015One of 599 Bottles (Cask 1512)",27,1988,52.70%,700,287 €November 2018
"Glenfarclas, Original Bottling b.2006One of 199 Bottles (Cask 1318)",45,1961,46.00%,700,1325 €May 2018
"Glenfarclas, Original BottlingThe Spirit of Independence b.1996One of 1200 Bottles",25,1971,43.00%,700,591 €April 2019
"Glenfarclas, Original BottlingThe Family Casks Strong Box b.2010One of 440 Bottles (Cask 4362)",45,1965,51.90%,700,1975 €June 2019
"Glenfarclas, Original BottlingThe Family Casks b.2011One of 596 Bottles (Cask 5098)",21,1990,57.00%,700,304 €July 2013
"Glenfarclas, Original BottlingScottish Classic",40,,43.00%,700,2118 €March 2018
"Glenfarclas, Original BottlingFamily Cask b.2014One of 587 Bottles (Cask 5850)",22,1992,50.90%,700,259 €June 2019
"Glenfarclas, Original BottlingFamily Cask b.2001One of 473 Bottles (Cask 148)",30,1971,52.00%,700,825 €May 2019
"Glenfarclas, Original BottlingFamily Cask b.2014One of 608 Bottles (Cask 1362)",24,1990,51.40%,700,292 €October 2018
"Glenfarclas, Original BottlingFamily Cask b.2014One of 486 Bottles (Cask 1493)",18,1996,55.60%,700,167 €March 2019
"Glenfarclas, Original BottlingFamily Cask b.2012One of 622 Bottles (Cask 12989)",23,1989,55.90%,700,295 €March 2019
"Glenfarclas, Original BottlingThe Spirit of Independence b.2001",19,1982,43.00%,700,151 €April 2018
"Glenfarclas, Original BottlingFamily Cask b.2011One of 456 Bottles (Cask 2598)",38,1973,56.50%,700,1297 €December 2018
"Glenfarclas, Original BottlingDistillery Exclusive b.2016One of 657 Bottles (Cask 1909)",12,2004,58.50%,700,148 €June 2019
"Glenfarclas, Original BottlingChristmas Edition b.2011(Cask 11107)",20,1991,46.00%,700,77 €December 2018
"Glenfarclas, Original Bottling b.1999",17,1982,43.00%,700,180 €November 2017
"Glenfarclas, Original BottlingPort Pipe b.2005One of 399 Bottles (Cask 11062)",25,1980,46.00%,700,326 €May 2018
"Glenfarclas, Original BottlingSherry Cask b.2002(Cask 4788)",29,1973,46.00%,700,1024 €May 2016
"Glenfarclas, Original BottlingFamily Cask b.2017One of 524 Bottles (Cask 2901)",25,1992,57.60%,700,258 €August 2018
"Glenfarclas, Original BottlingFamily CaskOne of 629 Bottles (Cask 2950)",,1994,57.90%,700,201 €January 2019
"Glenfarclas, Original BottlingSingle Cask Bottling Wooden Box b.2004One of 860 Bottles (Cask 5621)",13,1991,46.00%,700,180 €September 2016
"Glenfarclas, Original BottlingHeritage b.2011",10,2001,40.00%,700,39 €November 2015
"Glenfarclas, Original BottlingFamily CaskOne of 609 Bottles (Cask 3629)",,1994,59.30%,700,226 €February 2017
"Glenfarclas, Original Bottling105One of 50 Bottles",,,60.00%,3000,371 €January 2018
"Glenfarclas, Original Bottling",10,,40.00%,700,39 €November 2018
"Glenfarclas, Original BottlingFamily Cask b.2011One of 194 Bottles (Cask 175)",48,1963,50.80%,750,1770 €May 2019
"Glenfarclas, Original BottlingFamily Malt Collection b.2003",13,1990,43.00%,700,126 €February 2019
"Glenfarclas, Original BottlingFamily Cask b.2011One of 194 Bottles (Cask 179)",48,1963,50.40%,700,6240 €November 2018
"Glenfarclas, Original BottlingPort Pipes Edition Wooden Box",,1981,56.70%,700,335 €June 2018
"Glenfarclas, Original BottlingSherry Cask b.2017",21,1996,46.00%,700,82 €May 2019
"Glenfarclas, Original BottlingFamily Cask b.2017One of 216 Bottles (Cask 752)",39,1978,48.10%,700,571 €July 2018
"Glenfarclas, Original BottlingPort Pipe b.2003One of 750 Bottles (Cask 3518)",24,1979,46.00%,700,274 €September 2017
"Glenfarclas, Original BottlingSingle Sherry Cask b.2000One of 261 Bottles (Cask 2016)",30,1970,49.30%,700,745 €January 2019
"Glenfarclas, Original BottlingFresh Sherry Butt",,1992,43.00%,700,81 €November 2013
"Glenfarclas, Original BottlingSingle Cask b.2006One of 176 Bottles (Cask 3349)",40,1966,44.00%,700,868 €July 2018
"Glenfarclas, Original BottlingThe Family Casks Wooden Box b.2007One of 459 Bottles (Cask 140)",36,1971,57.10%,700,2016 €February 2019
"Glenfarclas, Original Bottling750 Jahre Berlin",12,,43.00%,750,255 €June 2015
"Glenfarclas, Original BottlingFamily Cask b.2017One of 424 Bottles (Cask 151)",46,1971,47.00%,700,1725 €September 2018
"Glenfarclas, Original BottlingFamily Malt Collection b.2006",14,1992,43.00%,700,90 €August 2018
"Glenfarclas, Original Bottling b.2015One of 1606 Bottles (Cask 1869 1912 1911)",9,2006,61.40%,700,58 €June 2019
"Glenfarclas, Original BottlingSingle Cask b.2004One of 288 Bottles (Cask 6042)",30,1974,53.30%,700,593 €June 2019
"Glenfarclas, Original Bottling Wooden Box b.1999",19,1980,43.00%,700,236 €October 2017
"Glenfarclas, Original Bottling b.2015One of 120 Bottles",10,2005,62.40%,700,84 €May 2019
"Glenfarclas, Original BottlingFamily Cask Wooden Box b.2014One of 165 Bottles (Cask 4730)",50,1964,48.30%,750,2148 €August 2018
"Glenfarclas, Original Bottling b.2016One of 1200 Bottles (Cask 6862 6863 6864 6885)",21,1995,46.00%,700,178 €February 2019
"Glenfarclas, Original BottlingA Force of Nature",10,,40.00%,700,82 €May 2019
"Glenfarclas, Original BottlingFamily Cask b.2017One of 570 Bottles (Cask 209)",26,1991,57.00%,700,218 €March 2019
"Glenfarclas, Original BottlingTiger´s Finest Selection b.2015One of 634 Bottles (Cask 2424)",10,2005,60.90%,700,196 €May 2019
"Glenfarclas, Original BottlingHeritage",,,40.00%,700,31 €May 2018
"Glenfarclas, Original BottlingThe Spirit of Independence b.1997One of 1200 Bottles",31,1966,46.00%,700,729 €December 2018
"Glenfarclas, Original BottlingSingle Cask b.2011One of 400 Bottles (Cask 1674)",58,1953,47.20%,700,4444 €June 2019
"Glenfarclas, Original BottlingThe Family Casks Strong Box b.2011One of 133 Bottles (Cask 697)",43,1968,47.50%,700,2756 €January 2019
"Glenfarclas, Original BottlingFamily Cask b.2011One of 583 Bottles (Cask 1306)",15,1996,55.60%,700,259 €June 2019
"Glenfarclas, Original BottlingOne of 2000 Bottles",20,,46.00%,700,352 €May 2019
"Glenfarclas, Original BottlingHeritage Wooden Box b.2011",10,2001,45.00%,700,68 €March 2019
"Glenfarclas, Original BottlingThe Spirit of Independence b.1996One of 1200 Bottles",20,1976,43.00%,700,343 €November 2018
"Glenfarclas, Original BottlingQuarter Casks b.2008One of 1478 Bottles (Cask 251)",20,1988,46.10%,700,128 €June 2019
"Glenfarclas, Original BottlingThe Family Casks b.2012One of 287 Bottles (Cask 3998)",18,1994,57.70%,700,414 €December 2013
"Glenfarclas, Original BottlingChristmas Edition b.2000One of 543 Bottles (Cask 5959)",29,1971,53.10%,700,691 €October 2018
"Glenfarclas, Original Bottling b.2009One of 318 Bottles",41,1968,49.70%,700,1115 €March 2019
"Glenfarclas, Original BottlingThe Family Casks b.2006One of 110 Bottles (Cask 1712)",54,1952,56.50%,700,4226 €December 2018
"Glenfarclas, Original BottlingThe Family Malt Collection",,1992,43.00%,700,119 €November 2018
"Glenfarclas, Original BottlingFamily Cask b.2014One of 357 Bottles (Cask 3180)",34,1980,46.20%,700,624 €January 2019
"Glenfarclas, Original BottlingQuarter Cask b.2006One of 1299 Bottles (Cask 3704)",19,1987,46.00%,700,116 €May 2019
"Glenfarclas, Original Bottling2015 Edition Wooden Box b.2015",40,,43.20%,700,790 €May 2019
"Glenfarclas, Original Bottling b.2005One of 298 Bottles (Cask 4726)",11,1994,58.60%,700,104 €July 2017
"Glenfarclas, Original BottlingPure Malt",8,,40.00%,750,126 €May 2019
"Glenfarclas, Original BottlingFamily CaskOne of 480 Bottles (Cask 1678)",,1953,53.70%,700,4286 €April 2018
"Glenfarclas, Original Bottling Wooden Box",,1995,45.00%,700,95 €July 2017
"Glenfarclas, Original BottlingFamily CaskOne of 146 Bottles (Cask 4199)",,1966,41.70%,700,2550 €April 2019
"Glenfarclas, Original BottlingGerman Edition b.2014One of 2040 Bottles",25,1989,46.00%,700,139 €June 2019
"Glenfarclas, Original BottlingCask Strength b.2005One of 204 Bottles (Cask 1254)",27,1978,54.00%,700,658 €January 2019
"Glenfarclas, Original Bottling b.2004One of 300 Bottles",10,1994,46.00%,700,192 €March 2019
"Glenfarclas, Original BottlingThe Spirit of Independence Wooden Box b.1998One of 1200 Bottles",25,1973,43.00%,700,355 €December 2018
"Glenfarclas, Original BottlingFamily Cask b.2013One of 157 Bottles (Cask 2031)",43,1970,55.30%,700,1256 €April 2019
"Glenfarclas, Original BottlingFamily Cask b.2009One of 149 Bottles (Cask 1326)",48,1961,54.40%,700,1826 €April 2019
"Glenfarclas, Original BottlingPremium Edition b.2001",12,1989,46.00%,700,153 €April 2019
"Glenfarclas, Original Bottling",25,,42.86%,750,693 €July 2017
"Glenfarclas, Original Bottling",18,,43.00%,1000,68 €June 2019
"Glenfarclas, Original Bottling",21,,43.00%,750,352 €June 2019
"Glenfarclas, Original BottlingFamily Cask b.2014One of 630 Bottles (Cask 7636)",16,1998,59.20%,700,160 €March 2019
"Glenfarclas, Original BottlingPremium Edition b.2011One of 804 Bottles (Cask 1493 1494)",8,2003,56.20%,700,137 €June 2019
"Glenfarclas, Original BottlingFamily Cask b.2014One of 453 Bottles (Cask 1259)",60,1954,46.70%,700,3150 €February 2019
"Glenfarclas, Original BottlingPrivate Reserve b.2011One of 4000 Bottles (Cask 9 10 11 1875 1876)",8,2003,46.00%,700,79 €June 2019
"Glenfarclas, Original BottlingPort Cask",31,,42.80%,700,519 €June 2019
"Glenfarclas, Original BottlingFamily Cask b.2013One of 398 Bottles (Cask 2353)",57,1956,46.60%,700,3210 €June 2019
"Glenfarclas, Original Bottling b.1981",5,1976,40.00%,750,116 €January 2013
"Glenfarclas, Original BottlingFamily Cask b.2012One of 167 Bottles (Cask 2062)",54,1958,43.70%,700,3694 €September 2018
"Glenfarclas, Original BottlingPremium Edition b.2008One of 3600 Bottles (Cask 29)",42,1966,46.00%,700,86 €November 2018
"Glenfarclas, Original Bottling",10,,40.00%,700,39 €November 2018
"Glenfarclas, Original BottlingSpecial Air Service Regiment",12,,43.00%,700,139 €May 2019
"Glenfarclas, Original Bottling105 Cask Strength",,,60.00%,700,49 €June 2019
