name,age,vintage,vol,ml,price
"Glenkinchie, Original BottlingDistillers Edition b.2014",14,2000,43.00%,700,45 €February 2019
"Glenkinchie, Original BottlingDistillers Edition b.2006",14,1992,43.00%,700,59 €December 2018
"Glenkinchie, Original Bottling2016 Release b.2015One of 5928 Bottles",24,1991,57.20%,700,215 €May 2019
"Glenkinchie, Original BottlingDistillers Edition b.2013",13,2000,43.00%,700,38 €March 2019
"Glenkinchie, Original BottlingDistillers Edition b.2012",13,1999,43.00%,700,71 €May 2017
"Glenkinchie, Original BottlingDistillers Edition b.2005",14,1991,43.00%,700,57 €April 2019
"Glenkinchie, Original Bottling",10,,43.00%,1000,46 €June 2019
"Glenkinchie, Original BottlingDistillers Edition b.2004",14,1990,43.00%,1000,74 €December 2015
"Glenkinchie, Original BottlingDistillers Edition b.2013",13,2000,43.00%,700,45 €October 2017
"Glenkinchie, Original BottlingDistillers Edition b.2008",13,1995,43.00%,700,44 €June 2019
"Glenkinchie, Original BottlingManager´s Choice b.2009(Cask 502)",17,1992,58.10%,700,277 €February 2019
"Glenkinchie, Original BottlingDistillers Edition b.2006",14,1992,43.00%,1000,57 €May 2019
"Glenkinchie, Original BottlingDistillers Edition b.2000",14,1986,43.00%,700,139 €June 2019
"Glenkinchie, Original BottlingDistillers Edition b.1999",13,1986,43.00%,1000,151 €February 2019
"Glenkinchie, Original Bottling",20,,58.40%,700,141 €March 2019
"Glenkinchie, Original BottlingManager´s Dram b.2010",15,,60.10%,700,117 €June 2019
"Glenkinchie, Original Bottling",12,,40.00%,700,31 €October 2017
"Glenkinchie, Original BottlingDistillers Edition b.2004",14,1990,43.00%,700,62 €June 2019
"Glenkinchie, Original Bottling",10,,40.00%,700,32 €June 2015
"Glenkinchie, Original BottlingDistillery Only b.2016One of 6000 Bottles",,,48.00%,700,68 €March 2019
"Glenkinchie, Original BottlingDistillers Edition b.2002",13,1989,43.00%,700,62 €October 2018
"Glenkinchie, Original BottlingDistillers Edition b.2001",13,1988,43.00%,700,70 €March 2019
"Glenkinchie, Original Bottling",10,,40.00%,1000,45 €July 2015
"Glenkinchie, Original BottlingDistillers Edition b.2003",14,1989,43.00%,750,62 €October 2018
"Glenkinchie, Original BottlingDistillers Edition b.2016",12,2004,43.00%,700,43 €June 2019
"Glenkinchie, Original BottlingDistillers Edition b.2011",15,1996,43.00%,700,38 €April 2018
"Glenkinchie, Original Bottling",10,,43.00%,700,30 €June 2019
"Glenkinchie, Original BottlingCask Strength b.2010One of 4854 Bottles",20,1990,55.10%,700,119 €March 2019
"Glenkinchie, Original Bottling (1980s)",10,,43.00%,750,26 €June 2019
"Glenkinchie, Original BottlingCask Strength (Distillery Exclusive) b.2010",,,59.30%,700,125 €November 2018
"Glenkinchie, Original BottlingDistillers Edition (First Release) Miniature b.1999",13,1986,43.00%,50,13 €April 2018
"Glenkinchie, Original BottlingCask Strength (Limited Edition)",12,,58.70%,700,60 €May 2019
"Glenkinchie, Original BottlingCask Strength (Limited Edition)",12,,40.00%,700,70 €March 2017
"Glenkinchie, R. W. Duthie & Co.Duthie for Corti (US Import) b.1986",20,1966,43.00%,750,1056 €January 2019
"Glenkinchie, Scotch Malt Whisky Society22.15 b.2004",17,1987,59.20%,700,274 €October 2018
"Glenkinchie, Signatory Vintage b.1997One of 260 Bottles (Cask 3478)",19,1978,58.20%,700,167 €May 2017
"Glenkinchie, Signatory VintageCask Strength Collection b.2008One of 147 Bottles (Cask 2837)",21,1987,56.60%,700,125 €April 2016
"Glenkinchie, Signatory Vintage b.1995One of 270 Bottles (Cask 3479)",17,1978,60.80%,700,293 €June 2019
"Inverleven, Cadenhead b.1983",17,1966,46.00%,750,503 €March 2014
"Inverleven, CadenheadDumbarton Strong Box b.2011One of 210 Bottles",24,1987,49.50%,700,226 €January 2018
"Inverleven, Cadenhead b.1987",21,1966,46.00%,750,807 €January 2019
"Inverleven, Cadenhead b.1996",27,1969,51.40%,700,372 €March 2016
"Inverleven, Cadenhead b.1995",26,1969,49.60%,700,334 €November 2014
"Inverleven, Douglas LaingThe Old Malt Cask b.2002One of 234 Bottles",24,1978,50.00%,700,248 €July 2018
"Inverleven, Douglas LaingThe Old Malt Cask b.2005One of 330 Bottles (Cask 1647)",16,1989,50.00%,700,186 €July 2018
"Inverleven, Douglas TaylorRarest of the Rare b.2007One of 210 Bottles",29,1978,45.50%,700,169 €May 2014
"Inverleven, Duncan TaylorRarest of the Rare b.2004One of 216 Bottles (Cask 1873)",26,1978,50.10%,700,268 €May 2016
"Inverleven, Duncan Taylor b.2003One of 168 Bottles",26,1977,57.00%,700,206 €May 2017
"Inverleven, Duncan TaylorRarest of the Rare b.2006One of 189 Bottles (Cask 5664)",27,1979,54.10%,700,244 €August 2016
"Inverleven, Duncan TaylorRarest of the Rare b.2003One of 130 Bottles (Cask 5665)",24,1979,61.60%,700,310 €May 2019
"Inverleven, Duncan Taylor b.2003One of 168 Bottles",26,1977,57.00%,700,206 €May 2017
"Inverleven, Duncan TaylorRarest of the Rare b.2003One of 130 Bottles (Cask 5665)",24,1979,61.60%,700,310 €May 2019
"Inverleven, Duncan TaylorRarest of the Rare b.2005One of 193 Bottles (Cask 5662)",26,1979,53.70%,700,271 €March 2018
"Inverleven, Duncan TaylorRarest of the Rare b.2004One of 167 Bottles (Cask 3098)",27,1977,56.40%,700,202 €October 2014
"Inverleven, Duncan TaylorRarest of the Rare b.2007One of 178 Bottles (Cask 5667)",28,1979,57.00%,700,267 €March 2017
"Inverleven, Gordon & MacPhail b.1999",14,1985,40.00%,700,111 €January 2019
"Inverleven, Gordon & MacPhailDistillery Labels b.2004",14,1990,45.00%,700,100 €August 2017
"Inverleven, Gordon & MacPhail b.2004",14,1990,40.00%,700,112 €July 2018
"Inverleven, Gordon & MacPhail",,1984,40.00%,700,111 €June 2019
"Inverleven, Gordon & MacPhail b.1998",13,1985,40.00%,700,110 €November 2018
"Inverleven, Gordon & MacPhail b.1995",11,1984,40.00%,700,109 €January 2019
"Inverleven, Gordon & MacPhail b.1996",12,1984,40.00%,700,107 €March 2019
"Inverleven, Gordon & MacPhail b.2001",15,1986,40.00%,700,100 €November 2017
"Inverleven, Gordon & MacPhail b.1994",15,1979,40.00%,700,160 €September 2018
"Inverleven, Gordon & MacPhail b.2010",19,1991,40.00%,700,87 €November 2018
"Inverleven, Gordon & MacPhail b.2007",16,1991,40.00%,700,105 €June 2019
"Inverleven, Gordon & MacPhail b.2007",17,1990,40.00%,700,98 €April 2018
"Inverleven, Gordon & MacPhail b.2012",21,1991,40.00%,700,142 €November 2017
"Inverleven, Gordon & MacPhail b.2003",14,1989,40.00%,700,137 €January 2019
"Inverleven, Gordon & MacPhail",,1991,40.00%,700,104 €August 2018
"Inverleven, Gordon & MacPhail b.2002",16,1986,40.00%,700,153 €April 2019
"Inverleven, Gordon & MacPhail",,1990,40.00%,700,105 €November 2017
"Inverleven, Gordon & MacPhail b.2003",14,1989,45.00%,700,105 €July 2018
"Inverleven, Gordon & MacPhail",,1979,40.00%,700,189 €January 2019
"Inverleven, Gordon & MacPhail b.2000",15,1985,40.00%,700,130 €February 2016
"Inverleven, Gordon & MacPhail b.2008",17,1991,40.00%,700,204 €June 2019
"Inverleven, Gordon & MacPhail b.1996",10,1986,40.00%,700,162 €November 2017
"Inverleven, Gordon & MacPhail b.2005",15,1990,40.00%,700,116 €January 2018
"Inverleven, Gordon & MacPhailReserve (US Import) b.2009One of 181 Bottles (Cask 500610)",18,1991,46.00%,750,139 €November 2018
"Inverleven, Jack Wiebers Whisky WorldDistillers Collection b.2003One of 102 Bottles (Cask 500118)",14,1989,61.80%,700,157 €July 2014
"Inverleven, Mackillop's Choice b.2001(Cask 500119)",12,1989,64.10%,700,181 €June 2016
"Inverleven, Original BottlingDeoch an Doras b.2009",36,1973,48.85%,700,494 €June 2019
"Inverleven, Original Bottling Wooden Box b.2002One of 142 Bottles (Cask 3827)",35,1967,52.20%,700,580 €September 2018
"Inverleven, Original BottlingDeoch an Doras b.2010",37,1973,49.00%,700,326 €June 2019
"Inverleven, Part des AngesClosed Distilleries b.2006One of 304 Bottles (Cask pda363)",29,1977,54.80%,700,337 €June 2019
"Inverleven, Scotch Malt Whisky Society20.2 b.1990",11,1979,64.60%,750,251 €June 2016
"Inverleven, Scotch Malt Whisky Society20.5 b.1993",25,1968,55.00%,700,367 €February 2019
"Inverleven, Signatory Vintage b.2011One of 162 Bottles (Cask 3605)",34,1977,48.70%,700,233 €February 2017
"Inverleven, Signatory Vintage b.2010One of 140 Bottles (Cask 4111)",34,1976,55.40%,700,285 €April 2017
"Inverleven, Signatory Vintage b.2004One of 173 Bottles (Cask 3599)",27,1977,53.20%,700,285 €November 2017
"Inverleven, Signatory Vintage b.2008(Cask 3606)",31,1977,47.60%,700,308 €September 2015
"Inverleven, Signatory VintageCask Strength b.2004One of 146 Bottles (Cask 3600)",27,1977,51.00%,700,235 €January 2019
"Inverleven, Signatory Vintage b.2006One of 172 Bottles (Cask 3602)",29,1977,55.70%,700,308 €August 2018
"Inverleven, The Bottlers b.1997(Cask 3824)",30,1967,53.20%,700,286 €January 2014
"Kinclaith, Cadenhead b.1985",20,1965,46.00%,750,1296 €June 2019
"Kinclaith, Cadenhead b.1989",24,1965,51.40%,750,2383 €June 2017
"Kinclaith, Cadenhead (1980s)",18,,46.00%,750,1944 €June 2017
"Kinclaith, Duncan TaylorRarest of the Rare Wooden Box b.2004One of 207 Bottles (Cask 301455)",35,1969,52.80%,700,1055 €August 2017
"Kinclaith, Gordon & MacPhailConnoisseurs Choice",,1966,40.00%,750,585 €December 2018
"Kinclaith, Gordon & MacPhailConnoisseurs Choice b.1982",16,1966,40.00%,750,716 €March 2019
"Kinclaith, Gordon & MacPhailConnoisseurs Choice b.1991",24,1967,40.00%,700,669 €February 2019
"Kinclaith, Gordon & MacPhailConnoisseurs Choice",,1967,40.00%,750,519 €June 2019
"Kinclaith, Gordon & MacPhailConnoisseurs Choice Miniature",,1966,40.00%,50,33 €April 2019
"Kinclaith, Gordon & MacPhailConnoisseurs Choice b.1996",28,1968,40.00%,700,695 €August 2016
"Kinclaith, Gordon & MacPhailPrivate CollectionOne of 64 Bottles (Cask 100572)",,,40.00%,700,2976 €June 2019
"Kinclaith, Gordon & MacPhailConnoisseurs Choice b.1995",27,1968,40.00%,700,493 €September 2018
"Kinclaith, Gordon & MacPhailConnoisseurs Choice b.1993",26,1967,40.00%,700,617 €June 2019
"Kinclaith, Gordon & MacPhailConnoisseurs Choice Miniature b.1990",24,1966,40.00%,50,29 €February 2018
"Kinclaith, Gordon & MacPhailConnoisseurs Choice Miniature",,1967,40.00%,50,32 €April 2019
"Kinclaith, Gordon & MacPhail (Meregalli Guiseppe)",,1967,40.00%,750,428 €June 2015
"Kinclaith, Gordon & MacPhailConnoisseurs Choice (Old Style)",,1966,40.00%,750,773 €June 2019
"Kinclaith, Signatory Vintage b.2004One of 217 Bottles (Cask 301443)",35,1969,54.00%,700,1370 €February 2018
"Kinclaith, Signatory VintageCask Strength Collection Wooden Box b.2004One of 219 Bottles (Cask 301446)",35,1969,51.30%,750,1235 €June 2019
"Kinclaith, Signatory VintageCask Strength b.2009One of 217 Bottles (Cask 301445)",40,1969,47.30%,700,1118 €December 2018
"Kinclaith, Signatory Vintage b.2004One of 189 Bottles (Cask 301444)",35,1969,53.30%,700,1147 €April 2019
"Kinclaith, Signatory Vintage b.2001One of 163 Bottles (Cask 300029)",26,1975,52.30%,700,1128 €May 2018
"Kinclaith, The Whisky TalkerMo Ór Collection Strong Box b.2010One of 169 Bottles (Cask 301453a)",41,1969,46.00%,500,760 €May 2018
"Ladyburn, BlackadderRaw Cask b.2011One of 172 Bottles (Cask 4490)",38,1973,42.10%,700,782 €May 2015
"Ladyburn, Cadenhead b.1986",20,1966,46.00%,750,1248 €November 2018
"Ladyburn, Cadenhead b.1980",14,1966,46.00%,750,1246 €March 2018
"Ladyburn, Cadenhead b.1980",14,1966,45.71%,750,520 €June 2019
"Ladyburn, Duncan TaylorRarest of the Rare b.2005One of 176 Bottles (Cask 5789)",32,1973,40.20%,700,211 €October 2012
"Ladyburn, Duncan Taylor b.2004One of 197 Bottles (Cask 5786)",31,1973,43.60%,700,519 €December 2018
"Ladyburn, Gordon & MacPhailRare Old b.2000",30,1970,40.00%,700,605 €May 2019
"Ladyburn, Gordon & MacPhailRare Old b.2000",30,1970,40.00%,600,396 €January 2019
"Ladyburn, Original BottlingBourbon Wood Wooden Box b.2000One of 3000 Bottles (Cask 3204)",27,1973,50.40%,750,830 €November 2015
"Ladyburn, Original BottlingSingle Cask b.2000One of 3000 Bottles (Cask 3177)",27,1973,50.40%,700,972 €March 2018
"Ladyburn, Original Bottling b.2000One of 3000 Bottles (Cask 1591)",27,1973,50.40%,700,760 €February 2019
"Ladyburn, Original Bottling b.1975",8,,40.00%,1000,487 €March 2019
"Ladyburn, Original BottlingSingle Cask b.2000One of 3000 Bottles (Cask 1590)",27,1973,50.40%,700,895 €June 2019
"Ladyburn, Original Bottling Wooden Box b.2015One of 1150 Bottles",42,1973,40.00%,700,1123 €November 2018
"Ladyburn, Original BottlingCask Collection b.2014One of 199 Bottles (Cask 89/199)",40,1974,48.60%,700,1497 €December 2018
"Ladyburn, Original BottlingBourbon Wood Wooden Box b.2000One of 3000 Bottles (Cask 3221)",27,1973,50.40%,700,824 €April 2019
"Ladyburn, Original Bottling b.2000One of 3000 Bottles (Cask 3185)",27,1973,50.40%,700,899 €July 2018
"Ladyburn, Original Bottling",12,,43.00%,750,744 €July 2018
"Ladyburn, Original BottlingSingle Cask b.2000One of 3000 Bottles (Cask 3188)",27,1973,50.40%,700,872 €October 2018
"Ladyburn, Original Bottling b.2000One of 3000 Bottles (Cask 3200)",27,1973,50.40%,700,811 €November 2018
"Ladyburn, Original Bottling",12,,45.71%,750,1935 €May 2016
"Ladyburn, Original Bottling",8,,40.00%,700,260 €May 2019
"Ladyburn, Original Bottling2014 Release b.2014(Batch 1)",40,1974,40.80%,700,1246 €October 2018
"Ladyburn, Original BottlingBourbon Wood Wooden Box b.2000One of 3000 Bottles (Cask 4510)",27,1973,50.40%,700,910 €October 2016
"Ladyburn, Original Bottling b.2000One of 3000 Bottles (Cask 3167)",27,1973,50.40%,750,1138 €May 2019
"Ladyburn, Original Bottling2015 Release b.2015One of 1250 Bottles (Batch 2)",40,1974,41.90%,700,1246 €March 2018
"Ladyburn, Original BottlingSingle Cask b.2000One of 3000 Bottles (Cask 3201)",27,1973,50.40%,700,852 €September 2018
"Ladyburn, Original Bottling (Dumpy Bottle)",8,,40.00%,700,341 €May 2019
"Ladyburn, Original BottlingVintage (US Import) b.2000One of 3000 Bottles (Cask 3204)",27,1973,50.40%,700,933 €June 2017
"Ladyburn, Signatory VintageCask Strength Collection b.2012One of 167 Bottles (Cask 3420)",37,1975,48.20%,700,391 €February 2019
"Ladyburn, Signatory VintageCask Strength Collection b.2007One of 267 Bottles",32,1975,45.30%,700,471 €September 2018
"Ladyburn, Signatory VintageRare Ayrshire b.2011One of 151 Bottles",36,1975,47.40%,700,495 €January 2018
"Ladyburn, Signatory VintageRare Ayrshire b.2009One of 166 Bottles",34,1975,45.20%,700,517 €April 2018
"Ladyburn, Signatory VintageRare Ayrshire b.2006One of 182 Bottles (Cask 555)",31,1975,47.70%,700,380 €November 2018
"Ladyburn, Signatory VintageCask Strength Collection b.2011One of 137 Bottles",36,1975,44.10%,700,179 €January 2013
"Ladyburn, Signatory VintageCask Strength Collection b.2006One of 165 Bottles",31,1975,47.50%,700,304 €November 2016
"Ladyburn, Signatory VintageCask Strength Collection b.2007One of 265 Bottles",32,1975,46.00%,700,336 €May 2019
"Ladyburn, Signatory VintageCask Strength Collection b.2010One of 150 Bottles (Cask 553)",35,1975,45.50%,700,507 €May 2018
"Ladyburn, Signatory VintageCask Strength Collection b.2009One of 172 Bottles",34,1975,46.90%,700,309 €August 2016
"Ladyburn, Signatory VintageCask Strength Collection b.2011One of 132 Bottles",36,1975,43.70%,700,523 €April 2019
"Ladyburn, Signatory VintageRare Ayrshire b.2011One of 161 Bottles (Cask 563)",36,1975,45.30%,700,590 €March 2019
"Ladyburn, Signatory VintageCask Strength Collection b.2011One of 172 Bottles (Cask 564)",36,1975,45.10%,700,348 €January 2016
"Ladyburn, That Boutique-y Whisky CompanyOne of 39 Bottles (Batch 1)",,,47.20%,500,440 €April 2019
"Ladyburn, The UltimateRare Reserve b.2011One of 155 Bottles (Cask 2604)",37,1974,52.10%,700,458 €January 2019
"Ladyburn, The Whisky TalkerMo Ór Collection Strong Box b.2010One of 261 Bottles (Cask 2608)",36,1974,46.00%,500,355 €December 2017
"Ladyburn, Wilson & MorganBarrel Selection Wooden Box b.2005One of 223 Bottles (Cask 3376)",30,1975,48.90%,700,417 €July 2018
"Littlemill, Acla da Fans b.2013One of 180 Bottles",25,1988,54.10%,700,245 €August 2017
"Littlemill, Alambic ClassiqueDouble Matured Selection b.2013One of 165 Bottles (Cask 13307)",21,1992,53.60%,700,218 €November 2018
"Littlemill, Alambic ClassiqueRare & Old Selection b.2014One of 295 Bottles (Cask 15305)",24,1990,54.20%,700,260 €October 2018
"Littlemill, Anam na h-Alba b.2013One of 37 Bottles",24,1989,48.50%,700,216 €February 2016
"Littlemill, Anam na h-Alba b.2012One of 89 Bottles",20,1992,53.30%,700,210 €February 2016
"Littlemill, ArchivesAnniversary Release b.2012One of 339 Bottles (Cask 44)",20,1992,54.80%,700,255 €January 2019
"Littlemill, ArchivesThird Release b.2011One of 48 Bottles (Cask 08/1077)",23,1988,49.30%,700,345 €November 2015
"Littlemill, Archives b.2013One of 134 Bottles (Cask 12)",25,1988,51.90%,700,355 €October 2018
"Littlemill, ArchivesThird Release b.2011One of 120 Bottles",22,1989,48.30%,700,280 €November 2015
"Littlemill, Archives b.2013One of 178 Bottles",24,1989,53.00%,700,328 €October 2018
"Littlemill, Archives b.2016One of 267 Bottles (Cask 32)",26,1990,53.80%,700,326 €March 2019
"Littlemill, Archives b.2013One of 176 Bottles",23,1990,47.80%,700,273 €November 2018
"Littlemill, ArchivesVoyage b.2014One of 59 Bottles (Cask 43)",22,1992,46.70%,700,316 €October 2018
"Littlemill, Berry Bros & Rudd b.2013",21,1992,53.80%,700,187 €April 2018
"Littlemill, Berry Bros & Rudd b.2012(Cask 21)",22,1990,46.00%,700,210 €May 2018
"Littlemill, Berry Bros & Rudd b.2011(Cask 18)",21,1990,46.00%,700,178 €April 2019
"Littlemill, Berry Bros & Rudd b.2013(Cask 57)",25,1988,46.00%,700,203 €November 2018
"Littlemill, Berry Bros & Rudd b.2012(Cask 10)",20,1992,54.90%,700,284 €June 2019
"Littlemill, Berry Bros & Rudd b.2013(Cask 15)",21,1992,52.90%,700,335 €March 2018
"Littlemill, Berry Bros & Rudd b.2012(Cask 32)",24,1988,52.30%,700,207 €March 2019
"Littlemill, Berry Bros & Rudd b.2012(Cask 9)",20,1992,54.60%,700,227 €February 2019
"Littlemill, Berry Bros & Rudd b.2012(Cask 16)",22,1990,46.00%,700,198 €December 2018
"Littlemill, Berry Bros & Rudd b.2012(Cask 11)",20,1992,54.50%,700,213 €March 2018
"Littlemill, Berry Bros & Rudd b.2012(Cask 18)",22,1990,54.10%,700,260 €March 2018
"Littlemill, Berry Bros & Rudd b.2013",21,1992,53.20%,700,208 €April 2018
"Littlemill, Berry Bros & Rudd b.2012(Cask 17)",22,1990,54.30%,750,227 €April 2018
"Littlemill, CadenheadAuthentic Collection b.1999One of 312 Bottles",10,1989,63.80%,700,249 €March 2018
"Littlemill, CadenheadSmall Batch b.2014One of 582 Bottles",24,1990,53.70%,700,425 €June 2019
"Littlemill, Cadenhead b.2016",39,1977,42.50%,700,758 €May 2019
"Littlemill, Cadenhead b.2012One of 192 Bottles",21,1991,55.20%,700,248 €January 2019
"Littlemill, CadenheadAuthentic Collection b.2015One of 144 Bottles",24,1991,50.80%,700,247 €March 2019
"Littlemill, CadenheadAuthentic Collection b.2005One of 294 Bottles",16,1989,59.70%,700,185 €December 2018
"Littlemill, CadenheadAuthentic Collection b.2003One of 294 Bottles",14,1989,61.90%,700,198 €July 2018
"Littlemill, Cadenhead b.2017One of 126 Bottles",40,1977,41.20%,700,802 €June 2019
"Littlemill, Cadenhead b.2008One of 230 Bottles",17,1991,60.10%,700,420 €December 2018
"Littlemill, CadenheadAuthentic Collection b.2001One of 312 Bottles",11,1990,60.60%,700,124 €October 2017
"Littlemill, CadenheadCask Ends b.2015",23,1992,58.40%,700,245 €March 2019
"Littlemill, Cadenhead b.2017",26,1991,53.10%,700,378 €July 2018
"Littlemill, CadenheadSmall Batch b.2013One of 150 Bottles",36,1977,40.20%,700,537 €May 2019
"Littlemill, Cadenhead b.2016One of 294 Bottles",24,1992,52.20%,700,231 €March 2019
"Littlemill, CadenheadSmall Batch b.2014One of 558 Bottles",22,1992,53.70%,700,245 €August 2018
"Littlemill, CadenheadAuthentic Collection b.2000One of 246 Bottles",11,1989,61.60%,700,226 €May 2016
"Littlemill, Cadenhead b.1991",25,1966,53.50%,750,610 €March 2017
"Littlemill, Cadenhead b.2017One of 180 Bottles",26,1991,52.60%,700,393 €November 2018
"Littlemill, Cadenhead b.2009One of 240 Bottles",18,1991,58.50%,700,328 €February 2019
"Littlemill, Cadenhead (Aberdeen Shop) b.2018One of 234 Bottles",26,1992,50.90%,700,284 €June 2019
"Littlemill, Chester Whisky & Liqueur b.2013One of 211 Bottles",25,1988,53.20%,700,288 €January 2019
"Littlemill, Creative Whisky CompanyExclusive Malts b.2012One of 275 Bottles (Cask 557)",21,1991,48.90%,700,226 €May 2016
"Littlemill, Creative Whisky CompanyExclusive Malts b.2013One of 204 Bottles (Cask 432)",25,1988,51.20%,700,365 €January 2015
"Littlemill, Creative Whisky CompanyExclusive Malts b.2013One of 298 Bottles",25,1988,54.90%,750,304 €April 2015
"Littlemill, Creative Whisky CompanyExclusive Malts b.2007One of 251 Bottles (Cask 166)",16,1991,53.80%,700,271 €February 2017
"Littlemill, Creative Whisky Company b.2013One of 176 Bottles (Cask 36)",23,1990,55.20%,700,278 €November 2018
"Littlemill, Crom b.2015",23,1992,53.80%,700,204 €October 2017
"Littlemill, Daily DramThe Nectar of the Daily Drams b.2012",23,1989,55.50%,700,213 €September 2016
"Littlemill, Daily DramThe Nectar of the Daily Drams b.2010",21,1989,50.70%,700,298 €April 2017
"Littlemill, Daily DramThe Nectar of the Daily Drams b.2014",24,1990,52.80%,700,278 €January 2019
"Littlemill, Daily DramThe Nectar of the Daily Drams b.2010",20,1990,54.30%,700,256 €March 2019
"Littlemill, Daily Dram b.2012",22,1990,53.30%,700,260 €February 2019
"Littlemill, Daily DramThe Nectar of the Daily Drams b.2013",21,1992,49.80%,700,196 €March 2019
"Littlemill, Dansk Maltwhisky AkademiFalster 2007",,1991,53.50%,700,276 €May 2018
"Littlemill, Dewar Rattray b.2012One of 290 Bottles (Cask 560)",21,1991,50.60%,700,205 €April 2019
"Littlemill, Direct WinesFirst Cask b.2003(Cask 2913)",20,1983,46.00%,700,229 €November 2017
"Littlemill, Direct WinesFirst Cask b.2003(Cask 2919)",20,1983,46.00%,700,161 €October 2017
"Littlemill, Direct WinesFirst Cask b.2003(Cask 2914)",20,1983,46.00%,700,269 €August 2016
"Littlemill, Direct WinesFirst Cask b.2003(Cask 2898)",20,1983,46.00%,700,250 €November 2018
"Littlemill, Douglas LaingThe Old Malt Cask b.2012One of 315 Bottles (Cask 9822)",21,1991,50.00%,700,252 €February 2019
"Littlemill, Douglas LaingThe Old Malt Cask b.2012One of 262 Bottles (Cask 9443)",21,1991,50.00%,700,236 €March 2019
"Littlemill, Douglas LaingDirector´s Cut b.2013One of 113 Bottles (Cask 9970)",21,1992,55.20%,700,243 €February 2018
"Littlemill, Douglas LaingDirector´s Cut b.2013One of 225 Bottles",25,1988,56.20%,700,275 €November 2018
"Littlemill, Douglas LaingThe Old Malt Cask b.2011One of 121 Bottles (Cask 9491)",20,1991,50.00%,700,204 €March 2019
"Littlemill, Douglas LaingThe Old Malt Cask b.2006One of 268 Bottles (Cask 2930)",16,1990,50.00%,700,187 €October 2018
"Littlemill, Douglas LaingThe Old Malt Cask b.2007One of 332 Bottles (Cask 3840)",16,1991,50.00%,700,167 €October 2017
"Littlemill, Douglas LaingThe Old Malt Cask b.2009One of 320 Bottles (Cask 3028)",17,1992,50.00%,700,185 €June 2019
"Littlemill, Douglas LaingOld & Rare Wooden Box b.2011One of 214 Bottles",20,1991,50.40%,700,380 €August 2018
"Littlemill, Douglas LaingThe Old Malt Cask b.2010One of 340 Bottles (Cask 6552)",19,1991,50.00%,700,215 €May 2019
"Littlemill, Douglas LaingOld & Rare b.2009One of 333 Bottles",19,1990,55.40%,700,268 €November 2018
"Littlemill, Douglas LaingXOP b.2016One of 300 Bottles (Cask 11789)",25,1991,50.90%,700,410 €March 2019
"Littlemill, Douglas LaingThe Old Malt Cask b.2007One of 276 Bottles",16,1991,50.00%,700,197 €April 2017
"Littlemill, Douglas LaingThe Old Malt Cask b.1999One of 126 Bottles",34,1965,49.30%,700,661 €October 2017
"Littlemill, Douglas LaingXOP b.2014One of 315 Bottles (Cask dl10599)",26,1988,55.70%,700,385 €March 2019
"Littlemill, Douglas LaingThe Old Malt Cask b.2000One of 198 Bottles",35,1965,47.40%,700,652 €October 2017
"Littlemill, Douglas LaingThe Old Malt Cask b.2009One of 174 Bottles",18,1991,50.00%,700,173 €December 2018
"Littlemill, Douglas Of Drumlanrig b.2012One of 120 Bottles (Cask 8259)",21,1991,46.00%,700,174 €October 2017
"Littlemill, Douglas Of Drumlanrig b.2012One of 143 Bottles (Cask 8259)",21,1991,49.30%,700,190 €May 2019
"Littlemill, Douglas Of Drumlanrig b.2009One of 36 Bottles (Cask 6601)",18,1991,53.10%,700,196 €August 2018
"Littlemill, Douglas Of Drumlanrig b.2012One of 24 Bottles (Cask 9822)",21,1991,50.00%,700,279 €January 2015
"Littlemill, Dream DramsOne of 290 Bottles",18,,60.20%,700,209 €August 2018
"Littlemill, Edition Spirits b.2012",21,1991,47.70%,700,222 €June 2019
"Littlemill, Edition Spirits b.2012One of 330 Bottles",24,1988,55.80%,700,232 €October 2018
"Littlemill, Edition SpiritsAuthor´s Series (Gustave Flaubert) b.2014One of 137 Bottles (Cask hl11490)",26,1988,56.00%,700,517 €September 2018
"Littlemill, Eiling Lim b.2013One of 40 Bottles",22,1991,47.20%,700,354 €May 2019
"Littlemill, Feinkost ReifferscheidRhine Collection b.2009One of 153 Bottles",20,1989,55.10%,700,205 €February 2018
"Littlemill, Forbes Ross & Co.Private Cellar Cask Selection b.2004",20,1984,43.00%,700,255 €January 2019
"Littlemill, Gordon & CompanyThe Pearls of Scotland b.2016One of 248 Bottles (Cask 113)",25,1991,52.80%,700,227 €June 2018
"Littlemill, Gordon & CompanyThe Pearls of Scotland b.2014One of 247 Bottles (Cask 116)",23,1991,63.70%,700,214 €February 2019
"Littlemill, Gordon & CompanyThe Pearls of Scotland b.2014One of 247 Bottles (Cask 116)",23,1991,53.70%,700,224 €March 2018
"Littlemill, Gordon & CompanyThe Pearls of Scotland b.2014One of 195 Bottles (Cask 130)",26,1988,54.20%,700,307 €August 2018
"Littlemill, Gordon & CompanyThe Pearls of Scotland b.2014One of 225 Bottles",23,1991,52.90%,700,206 €March 2019
"Littlemill, Gordon & CompanyThe Pearls of Scotland b.2015One of 230 Bottles (Cask 134)",24,1991,53.70%,700,240 €April 2018
"Littlemill, Gordon & CompanyThe Pearls of Scotland b.2014One of 160 Bottles (Cask 134)",26,1988,43.50%,700,288 €August 2018
"Littlemill, Gordon & CompanyThe Pearls of Scotland b.2013One of 255 Bottles (Cask 228)",25,1988,49.90%,700,283 €August 2018
