name,age,vintage,vol,ml,price
"Highland Park, Original BottlingSingle Cask (Cask 6194)",35,,49.60%,700,1495 €November 2018
"Highland Park, Original BottlingSingle Cask b.2017One of 570 Bottles (Cask 3787)",12,2005,63.80%,700,139 €May 2019
"Highland Park, Original BottlingWhisky Galore b.2003One of 263 Bottles (Cask 3916)",13,1990,57.30%,700,74 €December 2018
"Highland Park, Original BottlingSingle Cask b.2001One of 500 Bottles (Cask 11151)",28,1973,45.40%,700,1049 €June 2019
"Highland Park, Original Bottling",12,,40.00%,350,26 €April 2019
"Highland Park, Original Bottling b.2002One of 102 Bottles (Cask 9535)",34,1968,40.00%,700,1519 €April 2018
"Highland Park, Original BottlingThe LightOne of 28000 Bottles",17,,52.90%,700,179 €March 2019
"Highland Park, Original BottlingSingle Cask b.2005(Cask 4386)",16,1989,57.30%,700,506 €December 2018
"Highland Park, Original BottlingCask Strength",,,63.00%,350,45 €April 2019
"Highland Park, Original Bottling b.2010",12,1998,40.00%,1000,99 €June 2019
"Highland Park, Original BottlingSingle Cask b.2016One of 576 Bottles (Cask 2115)",13,2003,59.10%,700,136 €April 2019
"Highland Park, Original BottlingViking Soul(Cask 700055)",13,,55.70%,700,173 €June 2019
"Highland Park, Original BottlingSingle Cask  b.2017One of 570 Bottles (Cask 1937)",15,2002,61.00%,700,141 €March 2019
"Highland Park, Original BottlingThe DolphinsOne of 1500 Bottles",,,40.00%,700,65 €June 2019
"Highland Park, Original BottlingSingle Cask b.2017One of 324 Bottles (Cask 3720)",11,2006,64.50%,700,166 €April 2019
"Highland Park, Original BottlingDistillery Exclusive(Cask 3376)",14,,57.80%,700,164 €May 2019
"Highland Park, Original BottlingViking Pride",18,,43.00%,700,86 €June 2019
"Highland Park, Original Bottling b.2011One of 657 Bottles",40,1971,46.90%,700,2646 €June 2019
"Highland Park, Original Bottling40 Years of Orkney Rugby Club",12,,40.00%,700,99 €June 2019
"Highland Park, Original BottlingAmbassadors Choice",10,,46.00%,700,31 €June 2019
"Highland Park, Original BottlingViking Cinderella b.2007(Cask 11501)",33,1974,48.10%,700,1358 €June 2019
"Highland Park, Original BottlingSingle Cask b.2018One of 660 Bottles (Cask 1306)",15,2003,58.10%,700,163 €June 2019
"Highland Park, Original BottlingIce EditionOne of 30000 Bottles",17,,53.90%,700,169 €June 2019
"Highland Park, Original BottlingDistillery ExclusiveOne of 606 Bottles (Cask 2865)",18,,56.40%,700,210 €June 2019
"Highland Park, Original BottlingSingle Cask b.2017One of 660 Bottles (Cask 6569)",13,2004,63.50%,700,123 €June 2019
"Highland Park, Original BottlingOrkneyinga Legacy",12,,46.00%,700,70 €June 2019
"Highland Park, Original BottlingVintage Wooden Box b.2003One of 440 Bottles (Cask 1096)",20,1983,56.40%,700,1020 €April 2019
"Highland Park, Original Bottling",25,,53.50%,750,366 €December 2013
"Highland Park, Original BottlingSingle Cask b.2017One of 610 Bottles (Cask 3631)",12,2005,64.40%,700,133 €May 2019
"Highland Park, Original BottlingOne in A MillionOne of 800 Bottles",12,,40.00%,700,178 €June 2019
"Highland Park, Original BottlingYesnabyOne of 1200 Bottles",,2005,58.90%,700,163 €June 2019
"Highland Park, Original BottlingSingle Cask b.2005(Cask 7363)",25,1980,55.50%,700,811 €November 2018
"Highland Park, Original BottlingFife Ethylene Plant Bottling b.2005One of 246 Bottles",20,1985,43.00%,700,121 €April 2019
"Highland Park, Original BottlingSingle Cask b.2017One of 162 Bottles (Cask 2911)",15,2002,55.30%,700,153 €April 2019
"Highland Park, Original BottlingSingle Cask b.2016One of 258 Bottles (Cask 3429)",14,2002,54.70%,700,140 €April 2019
"Highland Park, Original BottlingDragon Legend Miniature",,,43.10%,50,42 €June 2019
"Highland Park, Original BottlingSingle Cask b.2017One of 531 Bottles (Cask 5685)",13,2004,65.70%,700,136 €June 2019
"Highland Park, Original BottlingSingle Cask b.2006(Cask 10146)",16,1990,53.60%,750,502 €May 2017
"Highland Park, Original BottlingHillheadOne of 1200 Bottles",,,46.00%,700,185 €June 2019
"Highland Park, Original Bottling Miniature",30,,48.10%,50,55 €May 2019
"Highland Park, Original BottlingDistillery Exclusive b.2016(Cask 2865)",,,53.30%,700,215 €May 2019
"Highland Park, Original Bottling",18,,43.00%,750,111 €March 2019
"Highland Park, Original BottlingPerfect Dram b.2010One of 193 Bottles",33,1977,52.30%,700,790 €May 2019
"Highland Park, Original BottlingThe Way of Spirits b.2009",12,1997,46.00%,700,41 €June 2013
"Highland Park, Original Bottling",12,,40.00%,100,48 €June 2018
"Highland Park, Original BottlingSingle Cask b.2005(Cask 443)",23,1982,57.90%,750,568 €June 2019
"Highland Park, Original BottlingSingle Cask b.1999One of 588 Bottles (Cask 1094)",19,1980,56.80%,700,655 €January 2019
"Highland Park, Original Bottling Miniature",25,,50.70%,50,52 €May 2017
"Highland Park, Original BottlingDrakkar",,,40.00%,1000,89 €June 2019
"Highland Park, Original Bottling",,1968,45.60%,700,2131 €March 2015
"Highland Park, Original Bottling",25,,48.10%,750,392 €April 2019
"Highland Park, Original BottlingEunson´s Legacy b.1998",12,,40.00%,700,399 €October 2018
"Highland Park, Original BottlingThe DarkOne of 28000 Bottles",17,,52.90%,700,189 €June 2019
"Highland Park, Original BottlingSingle Cask b.2001One of 524 Bottles (Cask 11167)",28,1973,50.40%,700,926 €June 2019
"Highland Park, Original BottlingSingle Cask(Cask 974)",12,,58.90%,350,143 €June 2019
"Highland Park, Original BottlingSingle Cask b.2015One of 306 Bottles (Cask 6352)",13,2002,57.50%,700,178 €April 2019
"Highland Park, Original BottlingEdition Two b.2012",39,1973,44.90%,700,1391 €May 2019
"Highland Park, Original BottlingSingle Cask b.2007(Cask 1555)",12,1995,60.60%,700,357 €April 2019
"Highland Park, Original Bottling",25,,51.50%,700,607 €May 2019
"Highland Park, Original BottlingTwisted Tattoo",16,,46.70%,700,81 €June 2019
"Highland Park, Original BottlingVintage b.2003(Cask 10252)",36,1967,49.70%,700,1374 €January 2015
"Highland Park, Original BottlingMagnus Label b.1966",25,1941,42.86%,750,4160 €January 2019
"Highland Park, Original Bottling",18,,43.00%,750,111 €March 2019
"Highland Park, Original BottlingSingle Cask b.2017One of 576 Bottles (Cask 2118)",15,2002,59.10%,700,164 €February 2019
"Highland Park, Original BottlingSingle Cask  b.2017(Cask 2966)",12,2005,63.00%,700,123 €June 2019
"Highland Park, Original BottlingSingle Cask b.2018One of 644 Bottles (Cask 726)",13,2005,59.10%,700,253 €May 2019
"Highland Park, Original Bottling",40,,47.50%,700,2150 €December 2017
"Highland Park, Original BottlingVintage Collection b.2011",33,1978,47.80%,700,886 €May 2019
"Highland Park, Original BottlingValkyrie",,,45.90%,700,48 €June 2019
"Highland Park, Original BottlingSingle Cask b.2017One of 336 Bottles (Cask 6453)",13,2004,59.30%,700,242 €April 2019
"Highland Park, Original BottlingSingle Cask b.2007",34,1973,46.50%,700,795 €February 2016
"Highland Park, Original BottlingOrcadian VintageOne of 1550 Bottles",,1964,44.60%,700,3610 €January 2018
"Highland Park, Original Bottling b.2008One of 1550 Bottles",40,1968,45.60%,700,3187 €September 2018
"Highland Park, Original BottlingSingle Cask b.2017One of 624 Bottles (Cask 4303)",13,2004,63.10%,700,145 €January 2019
"Highland Park, Original Bottling b.2009One of 600 Bottles",10,1999,59.30%,700,198 €June 2019
"Highland Park, Original Bottling",25,,48.10%,700,347 €June 2019
"Highland Park, Original BottlingSherry Cask b.2002One of 106 Bottles (Cask 9535)",34,1968,40.10%,700,601 €November 2018
"Highland Park, Original BottlingEunson´s Legacy",12,,40.00%,700,336 €October 2018
"Highland Park, Original BottlingDark Origins",,,46.80%,700,67 €June 2019
"Highland Park, Original Bottling Miniature",18,,43.00%,50,62 €June 2019
"Highland Park, Original BottlingSingle Cask b.2005(Cask 2498)",19,1986,53.80%,750,713 €July 2018
"Highland Park, Original BottlingSingle Cask b.2016One of 636 Bottles (Cask 2542)",14,2002,59.80%,700,204 €April 2019
"Highland Park, Original BottlingWings of the Eagle",16,,44.50%,700,68 €June 2019
"Highland Park, Original Bottling b.2010",16,1994,40.00%,700,88 €May 2019
"Highland Park, Original BottlingSingle Cask Wooden Box b.2005(Cask 1602)",15,1990,57.20%,700,607 €January 2019
"Highland Park, Original BottlingSingle Cask b.2016One of 390 Bottles (Cask 6324)",13,2003,60.20%,700,152 €January 2019
"Highland Park, Original BottlingSingle Cask b.2005(Cask 7363)",25,1980,55.50%,700,811 €November 2018
"Highland Park, Original Bottling b.2002One of 102 Bottles (Cask 9535)",34,1968,40.00%,700,1519 €April 2018
"Highland Park, Original BottlingDark Origins Miniature",,,46.80%,50,55 €September 2018
"Highland Park, Original Bottling b.2010",37,1973,50.60%,700,1138 €May 2019
"Highland Park, Original BottlingEarl HaakonOne of 3300 Bottles",18,,54.90%,700,359 €June 2019
"Highland Park, Original BottlingSingle Cask b.2004One of 528 Bottles (Cask 45)",20,1984,57.90%,700,738 €May 2019
"Highland Park, Original BottlingSingle Cask b.2003One of 546 Bottles (Cask 2277)",35,1968,51.20%,700,2947 €March 2019
"Highland Park, Original BottlingSingle Cask b.2007(Cask 1556)",12,1995,59.80%,700,660 €August 2017
"Highland Park, Original BottlingSingle Cask b.2017One of 570 Bottles (Cask 3787)",12,2005,63.80%,700,139 €May 2019
"Highland Park, Original Bottling",15,,40.00%,700,93 €June 2019
"Highland Park, Original BottlingSingle Cask  b.2016One of 492 Bottles (Cask 6712)",12,2004,63.10%,750,173 €December 2018
"Highland Park, Original BottlingWhisky Galore b.2003One of 263 Bottles (Cask 3916)",13,1990,57.30%,700,74 €December 2018
"Highland Park, Original BottlingSingle Cask b.2016One of 474 Bottles (Cask 2154)",15,2001,61.80%,700,166 €April 2019
"Highland Park, Original BottlingSingle Cask b.2017(Cask 386)",16,2001,61.30%,700,174 €December 2018
"Highland Park, Original BottlingViking Cinderella b.2007(Cask 11501)",33,1974,48.10%,700,1358 €June 2019
"Highland Park, Original BottlingSingle Cask b.2017One of 615 Bottles (Cask 2132)",11,2006,67.00%,700,123 €June 2019
"Highland Park, Original BottlingVintage",,1997,40.00%,1000,168 €November 2018
"Highland Park, Original BottlingCapella",,,40.00%,700,265 €May 2019
"Highland Park, Original BottlingSingle Cask b.2005(Cask 56)",15,1990,56.60%,700,306 €November 2014
"Highland Park, Original BottlingSingle Cask  b.2017One of 306 Bottles (Cask 3445)",15,2002,58.20%,700,147 €April 2019
"Highland Park, Original Bottling",18,,43.00%,700,109 €June 2019
"Highland Park, Original Bottling Wooden Box",25,,45.70%,700,309 €June 2019
"Highland Park, Original Bottling",12,,40.00%,1000,86 €June 2019
"Highland Park, Original BottlingThe DolphinsOne of 1500 Bottles",,,40.00%,700,65 €June 2019
"Highland Park, Original BottlingSingle Cask Wooden Box b.2005(Cask 7959)",28,1977,52.30%,700,1931 €January 2019
"Highland Park, Original BottlingScottish Field Merchant´s b.2003One of 480 Bottles (Cask 4258)",26,1977,52.10%,700,1111 €June 2019
"Highland Park, Original BottlingAmbassador Cask 1 b.2005One of 260 Bottles",21,1984,56.10%,700,469 €June 2019
"Highland Park, Original BottlingWhisky Galore b.2006One of 413 Bottles (Cask d15653)",10,1996,46.00%,700,32 €July 2014
"Highland Park, Original BottlingSingle Cask b.2018One of 660 Bottles (Cask 1306)",15,2003,58.10%,700,163 €June 2019
"Highland Park, Original BottlingSaint Magnus b.2010One of 11994 Bottles",12,1998,55.00%,700,210 €June 2019
"Highland Park, Original BottlingVintage Wooden Box b.2003One of 440 Bottles (Cask 1096)",20,1983,56.40%,700,1020 €April 2019
"Highland Park, Original BottlingSingle Cask b.2017One of 546 Bottles (Cask 3249)",15,2002,56.90%,750,204 €April 2019
"Highland Park, Original BottlingOrkneyinga Legacy",12,,46.00%,700,70 €June 2019
"Highland Park, Original BottlingSingle Cask b.2017One of 610 Bottles (Cask 3631)",12,2005,64.40%,700,133 €May 2019
"Highland Park, Original BottlingViking Scars",10,,40.00%,700,34 €June 2019
"Highland Park, Original BottlingThe LightOne of 28000 Bottles",17,,52.90%,700,179 €March 2019
"Highland Park, Original BottlingCask Strength",,,63.00%,350,45 €April 2019
"Highland Park, Original Bottling Wooden Box",25,,53.50%,700,681 €June 2019
"Highland Park, Original Bottling b.1991",24,1967,43.00%,700,765 €April 2019
"Highland Park, Original BottlingSingle Cask b.2017One of 575 Bottles (Cask 6147)",14,2003,59.00%,700,171 €June 2019
"Highland Park, Original BottlingDragon Legend Miniature",,,43.10%,50,42 €June 2019
"Highland Park, Original Bottling Miniature",25,,50.70%,50,52 €May 2017
"Highland Park, Original BottlingSingle Cask b.2017One of 576 Bottles (Cask 385)",16,2001,61.20%,700,192 €March 2019
"Highland Park, Original BottlingMac Kulicks Choice b.1999(Cask 1538)",16,1983,43.00%,700,69 €October 2018
"Highland Park, Original BottlingEarl Magnus Wooden Box b.2009One of 5976 Bottles",15,1994,52.60%,700,263 €June 2019
"Highland Park, Original BottlingSingle Cask (Cask 6194)",35,,49.60%,700,1495 €November 2018
"Highland Park, Original BottlingLunarOne of 500 Bottles",18,,45.10%,700,519 €June 2019
"Highland Park, Original BottlingKing Christian IOne of 300 Bottles",,,46.80%,700,3460 €March 2019
"Highland Park, Original BottlingSingle Cask b.2018One of 48 Bottles (Cask 5022711)",15,2003,53.60%,700,80 €June 2019
"Highland Park, Original BottlingDistillery Exclusive(Cask 3376)",14,,57.80%,700,164 €May 2019
"Highland Park, Original BottlingSingle Cask b.2003One of 264 Bottles (Cask 4508)",27,1976,52.70%,700,896 €December 2018
"Highland Park, Original Bottling Wooden Box",25,,50.70%,700,494 €June 2019
"Highland Park, Original BottlingThe Battle of Jutland b.2016One of 582 Bottles (Cask 3378)",11,,64.00%,700,358 €June 2019
"Highland Park, Original BottlingSingle Cask b.2017One of 300 Bottles (Cask 2118)",14,2003,59.90%,700,123 €June 2019
"Highland Park, Original Bottling (1950s Ferraretto)",,,43.00%,750,805 €November 2017
"Highland Park, Original Bottling (1970s)",12,,43.00%,750,1420 €April 2019
"Highland Park, Original Bottling (1970s)",20,,43.00%,750,1320 €June 2017
"Highland Park, Original Bottling (1970s)",17,,43.00%,750,1217 €March 2019
"Highland Park, Original Bottling (1980s)",12,,43.00%,500,112 €January 2018
"Highland Park, Original Bottling (1980s)",8,,43.00%,750,360 €May 2019
"Highland Park, Original Bottling (1980s Old Style)",19,,43.00%,750,607 €May 2016
"Highland Park, Original Bottling (1990s)",18,,43.00%,750,324 €November 2018
"Highland Park, Original Bottling (1990s)",12,,40.00%,50,22 €August 2017
"Highland Park, Original BottlingRebus (20th Anniversary)One of 10000 Bottles (Cask 3272)",10,,40.00%,700,47 €June 2019
"Highland Park, Original BottlingAmbassador Cask (3rd Release)(Cask 9035)",33,,44.80%,350,370 €June 2019
"Highland Park, Original BottlingAmbassador Cask (5th Release) b.2008One of 228 Bottles (Cask 8845)",34,1974,41.50%,700,1373 €May 2019
"Highland Park, Original BottlingCapella (60th Anniversary)One of 5400 Bottles",,,40.00%,700,303 €May 2019
"Highland Park, Original BottlingFounders Series (Absalon) b.2017One of 300 Bottles (Cask 596)",10,2007,63.60%,700,185 €June 2019
"Highland Park, Original BottlingSingle Cask (Arizona) b.2016One of 294 Bottles (Cask 6551)",12,2004,65.60%,750,229 €April 2019
"Highland Park, Original Bottling (Bay Label)",12,,43.00%,750,597 €April 2016
"Highland Park, Original BottlingSingle Cask (Best Spirit in the World)One of 100 Bottles",,,56.10%,700,1994 €November 2017
"Highland Park, Original BottlingSingle Cask (Bottled for Sweden) b.2015One of 300 Bottles (Cask 6403)",13,2002,58.60%,700,300 €April 2019
"Highland Park, Original BottlingSingle Cask (Bottled for Sweden) b.2016One of 600 Bottles (Cask 2121)",14,2002,59.70%,700,147 €March 2019
"Highland Park, Original Bottling2000 (Cask Strength)",12,,55.70%,700,287 €April 2019
"Highland Park, Original BottlingSingle Cask (Dannebrog) b.2016One of 648 Bottles (Cask 1933)",13,2003,60.30%,700,176 €June 2019
"Highland Park, Original BottlingSingle Cask (David Coulthard Saltire 1) b.2017One of 734 Bottles (Cask 6520)",13,2004,43.00%,700,327 €June 2019
"Highland Park, Original BottlingViking Soul (Deora Aonbheannach) b.2019One of 57 Bottles (Cask 500120)",2,,57.00%,700,183 €June 2019
"Highland Park, Original Bottling (Dumpy Bottle)",12,,40.00%,1000,96 €February 2019
"Highland Park, Original Bottling (Dumpy Bottle)",12,,43.00%,750,81 €October 2018
"Highland Park, Original Bottling (Dumpy Bottle)",25,,48.10%,700,519 €December 2018
"Highland Park, Original Bottling (Dumpy Bottle)",16,,40.00%,1000,204 €June 2019
"Highland Park, Original Bottling (Dumpy Bottle)",18,,43.00%,750,171 €November 2018
"Highland Park, Original Bottling (Dumpy Bottle)",15,,43.00%,750,106 €November 2018
"Highland Park, Original Bottling (Dumpy Bottle)",18,,43.00%,700,148 €June 2019
"Highland Park, Original Bottling (Dumpy Bottle)",12,,40.00%,700,76 €June 2019
"Highland Park, Original Bottling (Dumpy Bottle)",12,,43.00%,700,56 €October 2014
"Highland Park, Original Bottling (Dumpy Bottle)",12,,43.00%,1000,93 €June 2019
"Highland Park, Original Bottling (Dumpy Bottle Coast Label)",15,,40.00%,700,123 €June 2019
"Highland Park, Original Bottling (Dumpy Bottle Sunset Label)",15,,40.00%,700,137 €January 2019
"Highland Park, Original BottlingFounders Series (Edition 1) b.2016One of 624 Bottles (Cask 5715)",13,2003,61.30%,700,121 €April 2019
"Highland Park, Original BottlingWarrior Serie (Einar)",,,40.00%,1000,46 €June 2019
"Highland Park, Original BottlingWarrior Serie (Einar)",,,40.00%,350,25 €May 2019
"Highland Park, Original Bottling (Ferraretto) b.1974",18,1956,43.00%,750,1552 €January 2019
"Highland Park, Original Bottling (Ferraretto) b.1977",18,1959,43.00%,750,2000 €January 2019
"Highland Park, Original Bottling (Ferraretto) b.1979",20,1959,43.00%,750,1814 €January 2019
"Highland Park, Original Bottling (Ferraretto) b.1976",20,1956,43.00%,750,1552 €January 2019
"Highland Park, Original Bottling (Ferraretto) b.1975",17,1958,43.00%,750,1529 €January 2019
"Highland Park, Original Bottling (Ferraretto) b.1980",21,1959,43.00%,750,2023 €May 2019
"Highland Park, Original Bottling (Ferraretto) b.1976",18,1958,43.00%,750,1293 €December 2017
"Highland Park, Original BottlingSaint Magnus (Festival 2006) b.2006One of 500 Bottles",12,,40.00%,700,121 €April 2019
"Highland Park, Original BottlingHobbister (First Release)One of 1200 Bottles",,,51.40%,700,196 €June 2019
"Highland Park, Original BottlingValhalla Collection (Freya) b.2013One of 19000 Bottles",15,,51.20%,700,270 €June 2019
"Highland Park, Original BottlingSingle Cask (Germany Exclusive) b.2015One of 630 Bottles (Cask 5886)",12,2003,58.10%,700,122 €March 2019
"Highland Park, Original BottlingWarrior Serie (Harald)",,,40.00%,700,47 €June 2019
"Highland Park, Original BottlingWarrior Serie (Ingvar)",,,60.50%,700,139 €May 2019
"Highland Park, Original Bottling (Italian Import) b.1998",20,1978,52.50%,700,226 €November 2015
"Highland Park, Original BottlingBicentenary (Japanese Edition)",,,40.00%,700,657 €May 2019
"Highland Park, Original BottlingViking Soul (Jock Haggis) b.2019(Cask 500129)",2,,56.70%,700,234 €June 2019
"Highland Park, Original BottlingSingle Cask (Juhlaviski) b.2016One of 636 Bottles (Cask 1536)",12,2004,59.20%,700,141 €March 2019
"Highland Park, Original Bottling (Last Batch)One of 756 Bottles",18,,43.00%,700,152 €June 2019
"Highland Park, Original BottlingValhalla Collection (Loki)One of 21000 Bottles",15,,48.70%,750,218 €March 2019
"Highland Park, Original BottlingValhalla Collection (Loki)One of 21000 Bottles",15,,48.70%,700,288 €June 2019
"Highland Park, Original BottlingSingle Cask (Maxxium) b.2006One of 1272 Bottles (Cask 5831)",16,1990,58.70%,350,234 €June 2019
"Highland Park, Original Bottling (Maxxium)One of 160 Bottles",12,,40.00%,700,274 €December 2016
"Highland Park, Original BottlingSingle Cask (Maxxium)(Cask 1550)",12,,60.00%,350,164 €February 2019
"Highland Park, Original BottlingSingle Cask (Maxxium) b.2006(Cask 1559)",11,1995,59.60%,700,259 €June 2019
"Highland Park, Original BottlingValhalla Collection (Odin) b.2015One of 17000 Bottles",16,,55.80%,700,246 €June 2019
"Highland Park, Original Bottling (Old Style)",18,,43.00%,750,1056 €May 2017
"Highland Park, Original Bottling (Old Style)",12,,43.00%,750,2005 €March 2019
"Highland Park, Original Bottling (Old Style)",8,,43.00%,750,590 €April 2015
"Highland Park, Original BottlingWarrior Serie (Ragnvald)",,,44.60%,700,364 €June 2019
"Highland Park, Original Bottling (RNLI Service at Stromness)",,,55.90%,700,128 €June 2019
"Highland Park, Original BottlingThe Dolphins (Royal Navy)One of 1500 Bottles",,,40.00%,700,210 €June 2019
"Highland Park, Original BottlingSingle Cask (San Diego) b.2016One of 294 Bottles (Cask 6551)",12,2004,65.60%,750,217 €April 2019
"Highland Park, Original Bottling (Screen Print)",12,,43.00%,750,251 €June 2019
"Highland Park, Original Bottling (Screen Print)",12,,43.00%,1000,270 €January 2019
"Highland Park, Original Bottling (Screen Print)",30,,48.10%,700,886 €June 2019
"Highland Park, Original Bottling (Screen Print)",12,,40.00%,700,232 €August 2016
"Highland Park, Original Bottling (Screen Print)",12,,40.00%,750,242 €April 2019
"Highland Park, Original BottlingShiel (Second Release)One of 1200 Bottles",,,48.10%,700,148 €June 2019
"Highland Park, Original BottlingAmbassador Cask (Second Release) b.2006(Cask 1071)",10,1996,58.80%,700,195 €June 2019
"Highland Park, Original BottlingWarrior Serie (Sigurd)",,,43.00%,700,97 €June 2019
"Highland Park, Original BottlingQueen of the South (Single Cask)One of 89 Bottles",19,,48.10%,700,945 €February 2019
"Highland Park, Original Bottling (Small Label)",12,,40.00%,1000,131 €December 2017
"Highland Park, Original Bottling (Small Label)",12,,40.00%,750,117 €June 2019
"Highland Park, Original Bottling (Small Label)",12,,43.00%,1000,151 €May 2019
"Highland Park, Original Bottling (Small Label)",12,,43.00%,700,105 €March 2019
"Highland Park, Original Bottling (Small Label)",12,,43.00%,750,128 €June 2019
"Highland Park, Original Bottling (Small Label)",12,,40.00%,350,121 €January 2016
"Highland Park, Original Bottling (Small Label)",12,,40.00%,700,111 €June 2019
"Highland Park, Original Bottling (Small Label)",18,,40.00%,700,207 €March 2015
"Highland Park, Original Bottling (Small Label)",18,,43.00%,700,307 €May 2019
"Highland Park, Original Bottling (Small Sundown Label)",12,,40.00%,700,120 €May 2019
"Highland Park, Original Bottling (Small Sundown Label)",12,,43.00%,750,142 €September 2017
"Highland Park, Original Bottling (Small Sunrise Label)",12,,40.00%,350,112 €February 2018
"Highland Park, Original Bottling (Small Sunset Label)",12,,43.00%,700,152 €February 2017
"Highland Park, Original Bottling (Small Sunset Label)",12,,43.00%,1000,130 €September 2017
"Highland Park, Original BottlingWarrior Serie (Svein)",,,40.00%,1000,49 €June 2019
"Highland Park, Original BottlingQuercus (Third Release)One of 1200 Bottles",,,48.30%,700,165 €June 2019
"Highland Park, Original BottlingValhalla Collection (Thor) b.2012One of 23000 Bottles",16,,52.10%,750,358 €June 2019
"Highland Park, Original BottlingValhalla Collection (Thor) b.2012One of 23000 Bottles",16,,52.10%,700,402 €June 2019
"Highland Park, Original BottlingWarrior Serie (Thorfinn)",,,45.10%,700,1049 €June 2019
"Highland Park, Original BottlingViking Pride (Travel Retail Exclusive)",18,,46.00%,700,122 €March 2019
"Highland Park, Original BottlingNew Make (Tunglskin)",,,50.00%,350,50 €June 2019
"Highland Park, Original BottlingSingle Cask (US Exclusive) b.2017One of 546 Bottles (Cask 3250)",15,2002,55.70%,750,140 €April 2019
"Highland Park, Original BottlingMagnus Reserve (US Exclusive)",,,40.00%,750,66 €June 2019
"Highland Park, Original BottlingSingle Cask (US Exclusive) b.2016One of 360 Bottles (Cask 6737)",12,2004,65.30%,750,189 €February 2019
"Highland Park, Original Bottling (US Import)",25,,45.70%,750,349 €January 2019
"Highland Park, Original BottlingBicentenary (US Import) b.1998One of 15000 Bottles",21,1977,40.00%,750,534 €December 2016
"Highland Park, Original Bottling (US Import) Wooden Box b.1990",25,,50.70%,750,374 €November 2018
"Highland Park, Original BottlingSingle Cask (US Import)",20,,47.50%,750,542 €September 2018
"Highland Park, Original BottlingBicentenary (US Import) b.1998One of 15000 Bottles",21,1977,43.00%,750,945 €April 2018
"Highland Park, Original Bottling (Very Old Style)",12,,43.00%,750,808 €April 2016
"Highland Park, Original BottlingSingle Cask (Viking Line) b.2016One of 300 Bottles (Cask 5734)",13,2003,63.10%,700,121 €April 2019
"Highland Park, Original BottlingSingle Cask (Viking Soul) b.2016One of 648 Bottles (Cask 2544)",14,2002,59.90%,700,140 €April 2019
"Highland Park, R. W. Duthie & Co.Duthie for Corti (US Import) b.1986",20,1966,43.00%,750,2285 €December 2018
"Highland Park, Rest & be Thankful Whisky Company b.2016One of 230 Bottles (Cask 3257)",27,1989,48.40%,700,230 €July 2017
"Highland Park, Riegger's Selection(Cask 6048)",,1981,50.30%,500,136 €November 2015
"Highland Park, Robert GrahamTreasurer SelectionOne of 90 Bottles",25,,46.50%,700,247 €December 2018
"Highland Park, Robert Scott & CoScott´s Selection b.2012",35,1977,48.10%,700,363 €April 2019
"Highland Park, Robert Scott & CoScott´s Selection b.2011",30,1981,48.50%,700,254 €May 2019
"Highland Park, Robert Scott & CoScott´s Selection b.2006",20,1986,55.40%,700,128 €September 2015
"Highland Park, Robert Scott & CoScott´s Selection b.2005",19,1986,55.70%,700,150 €October 2018
"Highland Park, Robert Scott & CoScott´s Selection b.2006",20,1986,55.40%,700,128 €September 2015
"Highland Park, Robert Scott & CoScott´s Selection b.2012",35,1977,48.10%,700,363 €April 2019
"Highland Park, Royal Mile Whiskies b.2013One of 351 Bottles (Cask 5291)",16,1997,46.00%,700,57 €March 2015
"Highland Park, Royal Mile Whiskies b.1997",19,1978,46.00%,700,198 €November 2017
"Highland Park, Royal Mile Whiskies b.2009One of 330 Bottles",12,1997,46.00%,700,103 €August 2016
"Highland Park, Samaroli30th Anniversary b.1998One of 296 Bottles (Cask 11169)",30,1968,40.00%,700,3315 €April 2019
"Highland Park, Samaroli b.1979One of 360 Bottles",22,1957,45.71%,750,4433 €September 2018
"Highland Park, SamaroliCoilltean b.2000One of 468 Bottles (Cask 95/1414)",15,1985,45.00%,700,106 €June 2012
"Highland Park, SamaroliCoilltean b.2008One of 276 Bottles",19,1989,45.00%,750,153 €July 2012
"Highland Park, SamaroliCoilltean b.2001One of 384 Bottles (Cask 1185)",13,1988,45.00%,700,223 €August 2017
"Highland Park, SamaroliCoilltean b.2000One of 1414 Bottles",15,1985,45.00%,700,267 €April 2018
"Highland Park, SamaroliCoilltean b.2007One of 346 Bottles (Cask 2291)",21,1986,45.00%,700,256 €February 2019
"Highland Park, SamaroliCoilltean b.2006One of 312 Bottles (Cask 6086)",25,1981,45.00%,700,408 €December 2018
"Highland Park, Sansibar b.2016One of 278 Bottles",24,1992,51.40%,700,185 €December 2018
"Highland Park, Scotch Malt Embassy b.1994(Cask 4279 94/1)",19,1975,51.90%,700,468 €June 2019
"Highland Park, Scotch Malt Whisky Society4.210 b.2015One of 228 Bottles",16,1999,60.10%,700,112 €December 2017
"Highland Park, Scotch Malt Whisky Society4.215 b.2014One of 129 Bottles",15,1999,54.20%,700,129 €June 2017
"Highland Park, Scotch Malt Whisky Society4.175 b.2012One of 218 Bottles",13,1999,55.90%,700,99 €April 2015
"Highland Park, Scotch Malt Whisky Society4.199 b.2013One of 148 Bottles",14,1999,56.20%,700,92 €September 2017
"Highland Park, Scotch Malt Whisky Society4.225 b.2016One of 580 Bottles",15,2001,60.60%,700,90 €March 2019
"Highland Park, Scotch Malt Whisky Society4.2 b.1984",11,1973,57.00%,750,695 €May 2017
