name,age,vintage,vol,ml,price
"Elijah Craig, Original BottlingSingle Barrel b.2013(Cask 140)",23,1990,45.00%,750,348 €January 2019
"Elijah Craig, Original BottlingSingle Barrel(Cask 17)",20,,45.00%,750,465 €February 2018
"Old Fitzgerald, Original BottlingVery Very Old",12,,45.00%,750,1196 €May 2017
"William Heavenhill, Original Bottling",15,,67.80%,750,745 €January 2019
"Elijah Craig, Original BottlingSingle Barrel b.2017(Cask 76)",23,,45.00%,750,327 €June 2019
"Evan Williams, Original Bottling",,,50.00%,750,18 €April 2019
"Old Fitzgerald, Original BottlingBottled in Bond",,,50.00%,750,77 €April 2019
"Evan Williams, Original Bottling",7,,45.00%,1000,61 €March 2019
"Old Fitzgerald, Original BottlingVery Very Old b.1964",12,1952,45.00%,750,2677 €April 2019
"Elijah Craig, Original BottlingSingle Barrel b.2013(Cask 131)",23,1990,45.00%,750,180 €August 2016
"St. Nick, Original BottlingEstate Reserve b.1998",25,1973,40.60%,750,885 €May 2019
"Elijah Craig, Original Bottling2016 Release b.2016(Batch b516)",,,69.70%,700,102 €April 2019
"Ten High, Original Bottling",,,40.00%,750,28 €May 2016
"Parker's Heritage Collection, Original BottlingSingle Barrel(Cask 5027244 )",11,,61.00%,750,234 €September 2018
"Evan Williams, Original BottlingSingle Barrel Vintage b.2010(Cask 801)",10,2000,43.30%,750,42 €October 2017
"Old Fitzgerald, Original Bottling b.1968",8,1960,45.00%,750,890 €December 2018
"Rittenhouse, Original Bottling",,,40.00%,750,45 €January 2014
"Old Fitzgerald, Original Bottling b.1969",12,1957,43.00%,750,1410 €March 2019
"Elijah Craig, Original BottlingBarrel Proof",,,64.00%,750,96 €March 2019
"Yellow Rose of Texas, Original Bottling",8,,45.00%,750,81 €May 2018
"Evan Williams, Original BottlingSingle Barrel Vintage b.2009One of 162 Bottles (Cask 4108751)",10,1999,63.90%,750,230 €February 2019
"Rittenhouse, Original Bottling(Cask 5)",21,,50.00%,750,1620 €March 2018
"Elijah Craig, Original BottlingSingle Barrel b.1990",21,,45.00%,750,233 €November 2015
"Elijah Craig, Original BottlingBarrel Proof",,,67.80%,700,67 €January 2018
"Ezra B, Original Bottling b.2014(Cask 520)",12,,49.50%,750,87 €November 2017
"Parker's Heritage Collection, Original Bottling",13,,51.00%,750,262 €November 2018
"Elijah Craig, Original BottlingSingle Barrel(Cask 4228)",18,,45.00%,750,161 €October 2017
"Elijah Craig, Original BottlingBarrel Proof(Batch b713)",12,,68.50%,700,185 €June 2019
"Evan Williams, Original Bottling200th Anniversary Decanter Decanter",8,,45.00%,750,177 €December 2016
"Pikesville, Original Bottling",,,40.00%,750,88 €February 2019
"Yellowstone, Original BottlingSelect",,,46.50%,750,45 €March 2019
"J.T.S. Brown, Original Bottling",4,,43.00%,750,136 €November 2017
"Rittenhouse, Original Bottling(Cask 2)",25,,50.00%,750,1425 €November 2017
"Heaven Hill, Original BottlingSelect Stock b.2014(Cask 44829-44835)",11,2003,62.20%,750,487 €March 2019
"Evan Williams, Original BottlingNo.10",,,43.00%,750,27 €June 2019
"Elijah Craig, Original BottlingSingle Barrel b.2007(Cask 3704)",18,1989,45.00%,750,685 €June 2019
"Henry McKenna, Original BottlingFinest Table Whiskey",6,,43.00%,750,146 €March 2019
"Rittenhouse, Original Bottling",20,,43.00%,750,1402 €December 2016
"Mark Twain, Original Bottling",,,40.00%,1000,24 €December 2015
"Rittenhouse, Original Bottling",5,,43.00%,750,65 €December 2013
"Yellowstone, Original Bottling",3,,40.00%,750,17 €June 2019
"Evan Williams, Original BottlingBottled in Bond",,,50.00%,700,32 €June 2019
"Elijah Craig, Original Bottling2017 Release b.2017(Batch b517)",12,,62.10%,750,118 €January 2019
"Benchmark, Original BottlingSingle Barrel Wooden Box",,,47.00%,750,49 €August 2018
"Elijah Craig, Original Bottling2014 Release b.2014(Batch c914)",12,,70.10%,750,290 €June 2019
"Elijah Craig, Original BottlingBarrel Proof",,,70.10%,750,222 €June 2019
"Elijah Craig, Original BottlingSingle Barrel b.2001(Cask 4185)",18,1983,45.00%,750,177 €February 2019
"Elijah Craig, Original BottlingSingle Barrel(Cask 3768)",18,,45.00%,750,296 €June 2019
"Elijah Craig, Original BottlingSingle Barrel(Cask 4231)",18,,45.00%,750,181 €March 2018
"Parker's Heritage Collection, Original Bottling",,,68.95%,750,391 €March 2019
"Elijah Craig, Original BottlingSingle Barrel b.2013(Cask 137)",23,1990,45.00%,750,325 €December 2018
"Old Fitzgerald, Original Bottling1849",,,45.00%,700,103 €August 2017
"Old Fitzgerald, Original Bottling (1970s)",6,,49.14%,750,404 €February 2019
"Heaven Hill, Original Bottling (1970s)",10,,43.00%,750,249 €December 2017
"Old Fitzgerald, Original Bottling101 Proof (1980s)",10,,50.50%,750,455 €May 2019
"Heaven Hill, Original Bottling (1980s)",5,,43.00%,750,87 €March 2019
"Yellowstone, Original Bottling (1980s)",7,,40.00%,750,102 €June 2018
"Old Fitzgerald, Original Bottling101 Proof (1980s)",10,,57.71%,750,138 €December 2017
"Rittenhouse, Original Bottling80 Proof (1990s)",,,40.00%,700,81 €July 2018
"Heaven Hill, Original Bottling (1990s)",,,40.00%,700,74 €November 2017
"Heaven Hill, Original Bottling (1990s)",28,,50.00%,750,1441 €May 2018
"Heaven Hill, Original Bottling (1990s)",,,43.00%,750,109 €March 2019
"Heaven Hill, Original BottlingOld Distiller (1990s)",,,43.00%,750,64 €April 2019
"Evan Williams, Original Bottling (1990s)",8,,43.00%,750,96 €March 2019
"Elijah Craig, Original BottlingBarrel Proof (2019 Release) b.2019(Batch a119)",12,,67.60%,750,94 €April 2019
"William Heavenhill, Original Bottling (3rd Edition)",,,50.00%,750,320 €May 2018
"Evan Williams, Original BottlingSingle Barrel Vintage (60th Anniversary) b.2016(Cask 781)",9,2007,60.00%,700,123 €September 2018
"Old Fitzgerald, Original BottlingBicentennial (American Sons of St Patrick) Ceramic",,,43.00%,750,154 €August 2017
"Evan Williams, Original Bottling (Black Label)",7,,45.00%,750,134 €May 2019
"Evan Williams, Original Bottling (Black Label)",8,,45.00%,750,117 €February 2019
"Heaven Hill, Original BottlingOld Style Bourbon (Blue)",,,40.00%,700,32 €March 2019
"Evan Williams, Original Bottling (Blue Wax)",23,,53.50%,750,444 €June 2019
"Evan Williams, Original Bottling (Blue Wax) b.1992",23,1969,53.50%,750,1000 €November 2016
"Old Fitzgerald, Original Bottling (Dark Label)",,,43.00%,750,352 €January 2019
"Old Fitzgerald, Original Bottling (Green Label)",6,,43.00%,750,775 €April 2019
"Old Fitzgerald, Original Bottling (Green Label)",,,40.00%,750,773 €June 2019
"Virgin Bourbon, Original Bottling101 Proof (Japan Import)",15,,50.50%,750,224 €April 2019
"Evan Williams, Original Bottling1783 (No.10)",,,43.00%,700,27 €May 2019
"Ezra Brooks, Original BottlingSpecial Reserve (No.19)",,,47.00%,750,148 €December 2018
"Old Ezra, Original Bottling101 Proof (Old Style)",7,,50.50%,750,46 €May 2019
"Rittenhouse, Original Bottling100 Proof (Old Style)",,,50.00%,700,32 €January 2019
"Elijah Craig, Original BottlingSmall Batch (Old Style)",,,47.00%,700,32 €May 2019
"Heaven Hill, Original BottlingOld Style Bourbon (Old Style)",,,40.00%,700,37 €March 2018
"Elijah Craig, Original Bottling (Old Style Round Label)",12,,47.00%,700,74 €June 2019
"Evan Williams, Original BottlingBicentenary (Parlor Decanter) Decanter b.1983",8,,45.00%,750,161 €July 2018
"Old Fitzgerald, Original BottlingLarceny Very Special (Small Batch)",,,46.00%,1000,60 €May 2016
"Old Fitzgerald, Original BottlingPrime Bourbon (Tall Bottle)",,,40.00%,750,75 €January 2019
"Old Fitzgerald, Original BottlingPrime Bourbon (Tall Bottle)",6,,43.00%,750,305 €October 2018
"Elijah Craig, Original BottlingSmall Batch (Whisky Exchange Exclusive)",,,47.00%,700,43 €January 2019
"Yellowstone, Scone101 Proof (2016 Edition)",7,,50.50%,750,137 €January 2019
"Heaven Hill, Scotch Malt Whisky Society b.2015(Cask 9)",17,1998,68.10%,700,838 €March 2019
"Heaven Hill, That Boutique-y Whisky CompanyOne of 240 Bottles (Batch 1)",,,50.00%,500,121 €May 2019
"Heaven Hill, Whiskybroker.co.uk b.2017One of 267 Bottles (Cask 152715)",8,2009,50.20%,700,59 €June 2019
"Jack Daniel's, La Maison du WhiskySingle Barrel b.2017(Cask 17-5572)",,,64.50%,700,75 €October 2018
"Jack Daniel's, Original BottlingSingle Barrel b.2003(Cask 3-2564)",,,45.00%,700,68 €August 2018
"Jack Daniel's, Original Bottling1954 Gold Medal",,,40.00%,750,139 €February 2019
"Jack Daniel's, Original BottlingSilver Select b.2012(Cask 12-5518)",,,50.00%,700,186 €July 2018
"Jack Daniel's, Original Bottling125th Anniversary ",,,43.00%,1000,183 €May 2019
"Jack Daniel's, Original BottlingDouble Gold Medal",,,43.00%,1000,326 €March 2017
"Jack Daniel's, Original Bottling1981 Gold Medal",,,43.00%,1000,136 €December 2018
"Jack Daniel's, Original BottlingBelle of Lincoln b.1979",,,45.00%,1500,177 €May 2019
"Jack Daniel's, Original BottlingSingle Barrel b.2010(Cask 10-1555)",,,45.00%,700,56 €January 2019
"Jack Daniel's, Original BottlingSingle Barrel b.2018(Cask 1)",,,47.00%,750,641 €March 2019
"Jack Daniel's, Original BottlingFire",,,35.00%,700,21 €July 2018
"Jack Daniel's, Original Bottling1905 Gold Medal",,,43.00%,1000,188 €June 2019
"Jack Daniel's, Original BottlingGentleman Jack",,,40.00%,700,29 €June 2019
"Jack Daniel's, Original Bottling1904 Gold Medal",,,45.00%,750,333 €June 2019
"Jack Daniel's, Original BottlingSingle Barrel Select b.2014(Cask 14-1996)",18,1996,45.00%,700,50 €January 2015
"Jack Daniel's, Original BottlingRested Tennesse Rye(Batch 2)",,,40.00%,750,145 €May 2019
"Jack Daniel's, Original BottlingBarrel House No.1 Wooden Box b.1994(Batch b-002)",,,47.00%,750,523 €February 2018
"Jack Daniel's, Original BottlingSingle Barrel Select b.2018(Cask 18-1813)",,,45.00%,700,56 €June 2019
"Jack Daniel's, Original BottlingAmerican Forests",,,45.00%,750,177 €December 2018
"Jack Daniel's, Original BottlingNo.7",,,40.00%,1750,62 €June 2019
"Jack Daniel's, Original BottlingHoliday Select 2012 b.2012",,,48.00%,700,136 €December 2018
"Jack Daniel's, Original BottlingSingle Barrel Select b.2017(Cask 17-4629 )",,,45.00%,700,63 €May 2019
"Jack Daniel's, Original BottlingNo.7",,,45.00%,946,162 €November 2018
"Jack Daniel's, Original BottlingSingle Barrel Select b.2014(Cask 14-1960)",,,45.00%,700,39 €October 2015
"Jack Daniel's, Original BottlingNo.7",,,40.00%,1000,76 €February 2019
"Jack Daniel's, Original BottlingGentleman Jack b.2010",,,40.00%,750,166 €April 2019
"Jack Daniel's, Original BottlingTennessee Honey Gift Box",,,35.00%,750,33 €June 2018
"Jack Daniel's, Original BottlingHoliday Select 2011",,,50.00%,750,156 €December 2018
"Jack Daniel's, Original BottlingBicentennial",,1996,45.00%,750,253 €December 2018
"Jack Daniel's, Original BottlingSingle Barrel b.2014(Cask 14-1849)",,,45.00%,700,69 €November 2018
"Jack Daniel's, Original BottlingBottled in Bond",,,50.00%,1000,34 €June 2019
"Jack Daniel's, Original BottlingSingle Barrel(Cask 2-1879)",,,45.00%,700,93 €December 2018
"Jack Daniel's, Original BottlingMonogram b.1998",,,47.00%,750,397 €March 2019
"Jack Daniel's, Original BottlingSinatra Century Wooden Box",,,50.00%,1000,395 €December 2018
"Jack Daniel's, Original BottlingNo.7",,,43.00%,700,41 €May 2019
"Jack Daniel's, Original BottlingNo.7",,,43.00%,3000,99 €June 2011
"Jack Daniel's, Original Bottling160th Birthday",,,40.00%,750,82 €February 2019
"Jack Daniel's, Original Bottling",,,45.00%,750,44 €December 2018
"Jack Daniel's, Original Bottling1905 Gold Medal",,,45.00%,750,344 €April 2019
"Jack Daniel's, Original BottlingTennessee Bicentennial",,,45.00%,700,241 €June 2019
"Jack Daniel's, Original BottlingSingle Barrel Select b.2013(Cask 13-4201)",,,47.00%,750,102 €March 2019
"Jack Daniel's, Original Bottling1954 Gold Medal",,,43.00%,1000,101 €May 2019
"Jack Daniel's, Original BottlingSingle Barrel b.2017(Cask 17-5563)",,,64.50%,700,80 €February 2019
"Jack Daniel's, Original Bottling160th Birthday",,,40.00%,700,105 €June 2019
"Jack Daniel's, Original BottlingSingle Barrel(Cask 13-5665)",,,45.00%,700,41 €March 2019
"Jack Daniel's, Original BottlingDouble Gold Medal",,,40.00%,1000,300 €October 2018
"Jack Daniel's, Original Bottling1914 Gold Medal",,,45.00%,1000,215 €May 2019
"Jack Daniel's, Original BottlingSingle Barrel b.2016(Cask 16-2089)",,,47.00%,750,69 €May 2018
"Jack Daniel's, Original BottlingHoliday Select 2012 b.2012",,,45.20%,700,103 €November 2018
"Jack Daniel's, Original BottlingSingle Barrel b.2017(Cask 17-2246)",,,45.00%,700,46 €May 2019
"Jack Daniel's, Original Bottling1904 Gold Medal",,,45.00%,750,309 €December 2018
"Jack Daniel's, Original BottlingHoliday Select 2012 b.2012",,,45.20%,750,124 €December 2018
"Jack Daniel's, Original BottlingNo.7",,,45.00%,700,52 €May 2019
"Jack Daniel's, Original BottlingSinatra Select",,,45.00%,1000,113 €June 2019
"Jack Daniel's, Original BottlingSilver Select",,,50.00%,750,128 €March 2019
"Jack Daniel's, Original BottlingSingle Barrel b.2003",,,47.00%,750,106 €December 2017
"Jack Daniel's, Original Bottling",,,45.00%,1000,37 €June 2019
"Jack Daniel's, Original Bottling1914 Gold Medal",,,43.00%,750,201 €June 2018
"Jack Daniel's, Original BottlingBarrel Strength b.2018(Cask 18-2758)",,,64.50%,700,107 €June 2019
"Jack Daniel's, Original Bottling1954 Gold Medal",,,45.00%,750,253 €May 2019
"Jack Daniel's, Original BottlingUnaged Tennessee Rye(Batch 1)",,,40.00%,750,133 €June 2019
"Jack Daniel's, Original Bottling1914 Gold Medal",,,43.00%,1000,127 €March 2019
"Jack Daniel's, Original BottlingSingle Barrel",,,64.00%,750,185 €June 2019
"Weller, Original BottlingBottled in Bond",4,,50.00%,1000,39 €February 2019
"Jack Daniel's, Original Bottling160th Birthday",,,40.00%,1000,118 €January 2019
"Jack Daniel's, Original Bottling1915 Gold Medal",,,43.00%,750,150 €June 2018
"Jack Daniel's, Original BottlingHoliday Select 2013 b.2013",,,43.00%,1000,153 €April 2019
"Jack Daniel's, Original Bottling1915 Gold Medal",,,45.00%,750,222 €June 2019
"Jack Daniel's, Original BottlingHoliday Select 2013 Strong Box b.2013",,,49.00%,700,94 €June 2019
"Jack Daniel's, Original Bottling150th Birthday",,,45.00%,700,213 €June 2017
"Jack Daniel's, Original Bottling(Batch 1)",,2012,40.00%,750,175 €June 2018
"Jack Daniel's, Original BottlingBicentennial",,,48.00%,750,217 €April 2019
"Jack Daniel's, Original BottlingHoliday Select 2012 b.2012",,,45.20%,750,124 €December 2018
"Jack Daniel's, Original BottlingNo.7",,,45.00%,700,52 €May 2019
"Jack Daniel's, Original BottlingSingle Barrel Select b.2017(Cask 17-4629 )",,,45.00%,700,63 €May 2019
"Jack Daniel's, Original BottlingUnaged Tennessee Rye(Batch 1)",,,40.00%,750,133 €June 2019
"Jack Daniel's, Original BottlingNo.7",,,45.00%,946,162 €November 2018
"Jack Daniel's, Original Bottling150th Anniversary",,,43.00%,700,37 €June 2019
"Jack Daniel's, Original BottlingBarrel Strength b.2017(Batch 17-5596)",,,64.50%,700,93 €June 2019
"Jack Daniel's, Original BottlingMonogram b.1998",,,47.00%,750,397 €March 2019
"Jack Daniel's, Original BottlingSingle Barrel b.2015(Cask 15-5672)",,,64.65%,750,69 €January 2016
"Jack Daniel's, Original BottlingGentleman Jack b.2010",,,40.00%,750,166 €April 2019
"Jack Daniel's, Original BottlingNo.7",,,43.00%,700,41 €May 2019
"Jack Daniel's, Original BottlingSingle Barrel Select b.2018(Cask 16-6529)",,,45.00%,700,69 €February 2019
"Jack Daniel's, Original Bottling",,,45.00%,700,26 €April 2019
"Jack Daniel's, Original BottlingSingle Barrel Select b.2013(Cask 13-4201)",,,47.00%,750,102 €March 2019
"Jack Daniel's, Original Bottling",,,45.00%,750,44 €December 2018
"Jack Daniel's, Original Bottling1905 Gold Medal",,,45.00%,750,344 €April 2019
"Jack Daniel's, Original Bottling1904 Gold Medal",,,45.00%,750,309 €December 2018
"Jack Daniel's, Original Bottling1954 Gold Medal",,,40.00%,750,139 €February 2019
"Jack Daniel's, Original Bottling1954 Gold Medal",,,43.00%,1000,101 €May 2019
"Jack Daniel's, Original BottlingSilver Select b.2012(Cask 12-5518)",,,50.00%,700,186 €July 2018
"Jack Daniel's, Original BottlingMaster Distiller",,,43.00%,750,184 €September 2017
"Jack Daniel's, Original BottlingAmplifier Special Edition",,,40.00%,700,72 €February 2019
"Jack Daniel's, Original BottlingDouble Gold Medal",,,40.00%,1000,300 €October 2018
"Jack Daniel's, Original BottlingSingle Barrel b.2010(Cask 10-1555)",,,45.00%,700,56 €January 2019
"Jack Daniel's, Original Bottling1915 Gold Medal",,,43.00%,1000,280 €April 2019
"Jack Daniel's, Original BottlingSingle Barrel Select b.2018(Cask 18-1813)",,,45.00%,700,56 €June 2019
"Jack Daniel's, Original BottlingNo.7",,,43.00%,1000,96 €March 2019
"Jack Daniel's, Original BottlingSingle Barrel b.2018(Cask 1)",,,47.00%,750,641 €March 2019
"Jack Daniel's, Original BottlingSinatra Select",,,45.00%,1000,113 €June 2019
"Jack Daniel's, Original BottlingSingle Barrel b.2016(Cask 16-0135)",,,50.00%,700,62 €June 2019
"Jack Daniel's, Original Bottling1907",,,37.00%,700,101 €February 2019
"Jack Daniel's, Original Bottling1914 Gold Medal",,,43.00%,1000,127 €March 2019
"Jack Daniel's, Original Bottling",,,45.00%,1000,37 €June 2019
"Jack Daniel's, Original BottlingSingle Barrel",,,64.00%,750,185 €June 2019
"Jack Daniel's, Original Bottling1954 Gold Medal",,,45.00%,750,253 €May 2019
"Jack Daniel's, Original BottlingBelle of Lincoln",,,45.00%,1750,385 €March 2019
"Jack Daniel's, Original BottlingHoliday Select 2011",,,50.00%,750,156 €December 2018
"Jack Daniel's, Original BottlingSingle Barrel b.2014(Cask 14-1849)",,,45.00%,700,69 €November 2018
"Jack Daniel's, Original BottlingGuitar Pack Special Edition",,,40.00%,700,56 €June 2019
"Jack Daniel's, Original Bottling1915 Gold Medal",,,43.00%,750,150 €June 2018
"Jack Daniel's, Original BottlingBicentennial",,1996,45.00%,750,253 €December 2018
"Jack Daniel's, Original BottlingNo.7",,,43.00%,3000,99 €June 2011
"Jack Daniel's, Original Bottling125th Anniversary ",,,43.00%,1000,183 €May 2019
"Jack Daniel's, Original Bottling(Batch 1)",,2012,40.00%,750,175 €June 2018
"Jack Daniel's, Original BottlingDouble Gold Medal",,,43.00%,1000,326 €March 2017
"Jack Daniel's, Original BottlingNo.7",,,40.00%,1000,76 €February 2019
"Jack Daniel's, Original BottlingSingle Barrel (100 Proof)",,,57.14%,700,57 €May 2019
"Jack Daniel's, Original BottlingGold Medal (100th Anniversary)",,,45.00%,1500,494 €December 2018
"Jack Daniel's, Original BottlingNo.7 (150th Birthday)",,,43.00%,1000,160 €September 2018
"Jack Daniel's, Original BottlingNo.7 (150th Birthday)",,,45.00%,750,177 €March 2019
"Jack Daniel's, Original BottlingNo.7 (160th Birthday)",,,40.00%,750,166 €April 2019
"Jack Daniel's, Original BottlingNo.7 (1970s)",,,45.00%,750,76 €April 2019
"Jack Daniel's, Original BottlingNo.7 (1980s)",,,45.00%,1000,75 €May 2018
"Jack Daniel's, Original BottlingNo.7 (1980s)",,,40.00%,1000,68 €June 2019
"Jack Daniel's, Original BottlingNo.7 (1980s)",,,45.00%,750,86 €March 2018
"Jack Daniel's, Original BottlingGentleman Jack (1980s)",,,40.00%,750,148 €June 2019
"Jack Daniel's, Original BottlingMonogram (2004 Release) b.2004",,,47.00%,750,195 €April 2019
"Jack Daniel's, Original BottlingGentleman Jack (2nd Generation)",,,40.00%,750,265 €March 2019
"Jack Daniel's, Original BottlingGentleman Jack (2nd Generation)",,,40.00%,1000,188 €January 2019
"Jack Daniel's, Original BottlingGentleman Jack (3rd Generation)",,,40.00%,1000,152 €March 2019
"Jack Daniel's, Original BottlingAngelo Lucchesi (90th Birthday)",,,45.00%,750,185 €June 2019
"Jack Daniel's, Original BottlingNo.7 (After Charcoal Mellowing)",,,43.00%,375,195 €May 2019
"Jack Daniel's, Original BottlingNo.7 (Birthday Edition 2011) b.2011",,,40.00%,700,39 €May 2019
"Jack Daniel's, Original BottlingSingle Barrel (Collezionisti Italiani) b.2017(Cask 17-5326)",,,45.00%,700,43 €January 2019
"Jack Daniel's, Original BottlingSingle Barrel Select (Collezionisti Italiani) b.2017",,,45.00%,700,56 €July 2018
"Jack Daniel's, Original BottlingNo.27 Gold (Double Barreled)",,,40.00%,700,52 €June 2019
"Jack Daniel's, Original BottlingMaster Distiller (Frank Bobo Thomas)(Batch 5)",,,43.00%,700,46 €February 2019
"Jack Daniel's, Original BottlingMaster Distiller (Frank Bobo Thomas)(Batch 5)",,,43.00%,1000,68 €September 2018
"Jack Daniel's, Original BottlingSingle Barrel Select (Friends of Jack) b.2017",,,45.00%,700,57 €May 2019
"Jack Daniel's, Original BottlingNo.7 (Green Label)",,,40.00%,1000,161 €December 2018
"Jack Daniel's, Original BottlingNo.7 (Green Label) Gift Box",,,40.00%,750,247 €February 2018
"Jack Daniel's, Original BottlingNo.7 (Green Label)",,,40.00%,1750,216 €December 2018
"Jack Daniel's, Original BottlingNo.7 (Green Label)",,,40.00%,750,133 €June 2019
"Jack Daniel's, Original BottlingNo.7 (Green Label)",,,45.00%,750,251 €March 2019
"Jack Daniel's, Original BottlingNo.7 (Green Label Square Bottle)",,,40.00%,750,114 €May 2019
"Jack Daniel's, Original BottlingTennessee Tasters´ Selection (Hickory Smoked)",,,50.00%,375,96 €April 2019
"Jack Daniel's, Original BottlingTennessee Tasters´ Selection (High Angel´s Share)",,,53.50%,375,96 €April 2019
"Jack Daniel's, Original BottlingNo.7 (Inaugural)",,,45.00%,1500,294 €May 2019
"Jack Daniel's, Original BottlingNo.7 (Inaugural)",,,43.00%,1500,404 €December 2018
"Jack Daniel's, Original BottlingMaster Distiller (Jack Daniel)",,,40.00%,700,199 €October 2018
"Jack Daniel's, Original BottlingNo.7 (Jack Daniel Master Distiller) Leather Box",,,40.00%,700,149 €March 2019
"Jack Daniel's, Original BottlingMaster Distiller (Jasper Newton)(Batch 1)",,,43.00%,1000,44 €June 2019
"Jack Daniel's, Original BottlingMaster Distiller (Jasper Newton)(Batch 1)",,,43.00%,700,77 €June 2019
"Jack Daniel's, Original BottlingSingle Barrel (Jeff Arnett Selection) b.2018(Cask 18-6248)",,,45.00%,700,80 €June 2019
"Jack Daniel's, Original BottlingSingle Barrel Select (Jeff Arnett Selection) b.2017",,,45.00%,700,217 €July 2018
"Jack Daniel's, Original BottlingSingle Barrel (Jeff Arnett Selection) b.2017(Cask 17-6348)",,,45.00%,700,310 €July 2018
"Jack Daniel's, Original BottlingMaster Distiller (Jess Gamble)(Batch 4)",,,43.00%,1000,37 €June 2019
"Jack Daniel's, Original BottlingMaster Distiller (Jess Gamble)(Batch 4)",,,43.00%,700,37 €June 2019
"Jack Daniel's, Original BottlingMaster Distiller (Jess Motlow)(Batch 2)",,,43.00%,700,24 €March 2019
"Jack Daniel's, Original BottlingMaster Distiller (Jess Motlow)(Batch 2)",,,43.00%,1000,33 €April 2019
"Jack Daniel's, Original BottlingMaster Distiller (Jimmy Bedford)(Batch 6)",,,43.00%,1000,40 €December 2018
"Jack Daniel's, Original BottlingNo.7 (Legacy Edition)",,,43.00%,700,33 €June 2019
"Jack Daniel's, Original BottlingNo.7 (Legacy Edition)",,,43.00%,1000,74 €June 2019
"Jack Daniel's, Original BottlingNo.7 (Legacy Edition)",,,43.00%,750,33 €March 2019
"Jack Daniel's, Original BottlingMaster Distiller (Lem Tolley)(Batch 3)",,,43.00%,700,43 €June 2019
"Jack Daniel's, Original BottlingMaster Distiller (Lem Tolley)(Batch 3)",,,43.00%,1000,43 €June 2019
"Jack Daniel's, Original BottlingGentleman Jack (Limited Edition)",,,43.00%,1000,56 €June 2019
"Jack Daniel's, Original Bottling150th Anniversary (Limited Edition)",,,40.00%,700,56 €July 2017
"Jack Daniel's, Original BottlingSingle Barrel (Manchester Cask) b.2015(Cask 1)",,,45.00%,700,82 €July 2018
"Jack Daniel's, Original BottlingNo.27 Gold (Maple Barrel) Strong Box",,,40.00%,700,75 €February 2018
"Jack Daniel's, Original BottlingGold Medal (Martini & Rossi)",,,45.00%,1500,185 €July 2017
"Jack Daniel's, Original BottlingNo.7 (Master Distiller Series)",,,43.00%,700,136 €July 2018
"Jack Daniel's, Original BottlingNo.7 (Maxwell House)",,,43.00%,1500,193 €June 2019
"Jack Daniel's, Original BottlingNo.7 (Million Cases) b.2011",,,40.00%,1000,668 €April 2016
"Jack Daniel's, Original BottlingSingle Barrel Select (Munro Indian) b.2017(Cask 17-3391)",,,47.00%,750,204 €June 2018
"Jack Daniel's, Original BottlingGentleman Jack (Old Style)",,,40.00%,700,72 €December 2018
"Jack Daniel's, Original BottlingSingle Barrel (Old Style)",,,45.00%,700,78 €June 2018
"Jack Daniel's, Original BottlingNo.7 (Old Style Box)",,,43.00%,700,98 €March 2018
"Jack Daniel's, Original BottlingNo.7 (Old Style Square Bottle)",,,40.00%,700,13 €June 2019
"Jack Daniel's, Original Bottling125th Anniversary (Red Dog Saloon)",,,43.00%,700,35 €June 2019
"Jack Daniel's, Original Bottling125th Anniversary  (Red Dog Saloon)",,,43.00%,750,48 €March 2019
"Jack Daniel's, Original BottlingNo.7 (Replica 1895) b.1992",,,43.00%,1000,185 €June 2019
"Jack Daniel's, Original BottlingTennessee Tasters´ Selection (Reunion #1)",,,45.00%,375,115 €April 2019
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 1)",,,43.00%,750,357 €April 2019
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 1)",,,43.00%,1000,652 €January 2019
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 10)",,,43.00%,1000,123 €June 2019
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 11)",,,43.00%,1000,109 €June 2019
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 12)",,,43.00%,1000,70 €June 2019
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 2)",,,43.00%,750,178 €April 2019
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 2)",,,43.00%,1000,402 €November 2018
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 3)",,,43.00%,750,306 €April 2019
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 3)",,,43.00%,1000,253 €November 2018
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 4)",,,43.00%,1000,420 €December 2018
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 4)",,,43.00%,750,374 €March 2018
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 5)",,,43.00%,1000,166 €April 2019
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 5)",,,43.00%,750,115 €April 2019
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 6)",,,43.00%,1000,187 €April 2019
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 6)",,,43.00%,750,139 €February 2019
"Jack Daniel's, Original BottlingNo.7 (Scenes from Lynchburg 7)",,,43.00%,1000,235 €June 2019
